farmer_id,village,district,state,main_crop,landholding_acres,recency_days,retention_t,retention_trend,monetary_12m,risk_prob,risk_tier,segment,drought_stress,recommended_action
F02592,Kampel,Indore,Madhya Pradesh,Wheat,2.94,66.0,0.2685725032913297,-0.19422172601770604,112559.0,0.24453370242912909,Moderate,Stable,True,Drought response: emergency liquidity + insurance linkage
F02595,Chandur K,Yavatmal,Maharashtra,Gram,2.04,33.0,0.5546099290780142,0.06455311089619598,123687.1,0.04348668781498197,Low,Loyal Core,False,Monitor
F02596,Sanwer,Indore,Madhya Pradesh,Wheat,2.64,21.0,0.48872021927050385,-0.10096037041008582,148008.0,0.04668830285516805,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02599,Depalpur,Indore,Madhya Pradesh,Wheat,4.99,52.0,0.46776155717761553,-0.2844142478702521,345314.0,0.06406009431123585,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02605,Sakarda,Yavatmal,Maharashtra,Gram,2.03,18.0,0.804654442877292,0.08761512136611227,161091.3,0.01975501513671988,Low,Champions,False,Monitor
F02607,Udaynagar,Dewas,Madhya Pradesh,Mustard,3.33,37.0,0.7364016736401673,0.3197634192930824,220209.0,0.052702168663186784,Low,Loyal Core,False,Monitor
F02608,Jaora,Ratlam,Madhya Pradesh,Mustard,1.32,34.0,0.4078947368421053,-0.05423173987783908,87442.25,0.06722382555715889,Low,Stable,False,Monitor
F02609,Hiwra,Aurangabad,Maharashtra,Other,1.69,42.0,0.605471562275018,0.024550509643439078,119286.4,0.03860914526620654,Low,Loyal Core,False,Monitor
F02610,Karmad,Aurangabad,Maharashtra,Mustard,3.94,36.0,0.48817135549872126,0.09263615229322619,204098.55,0.07640577332358155,Low,Loyal Core,False,Monitor
F02611,Chikhali,Amravati,Maharashtra,Wheat,2.13,42.0,0.31038894575230297,-0.013508713474697565,70540.5,0.944359756097561,Critical,Stable,False,Loyalty intervention: visit + advance-payment contract
F02612,Khachrod,Ujjain,Madhya Pradesh,Wheat,2.62,29.0,0.30391743892165124,-0.26131843018162115,120473.20000000001,0.15060581181270835,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02613,Barnagar,Ujjain,Madhya Pradesh,Other,2.66,55.0,0.45352323838080955,-0.24712470978333734,160587.6,0.06406009431123585,Low,Stable,True,Drought response: emergency liquidity + insurance linkage
F02615,Khategaon,Dewas,Madhya Pradesh,Mustard,2.99,37.0,0.5968346522282383,0.06394247628429117,189232.0,0.0473492899291986,Low,Loyal Core,False,Monitor
F02616,Bagli,Dewas,Madhya Pradesh,Mustard,1.35,39.0,0.26500461680517085,-0.09021690218217088,48725.0,0.39825396825396825,Moderate,Stable,True,Drought response: emergency liquidity + insurance linkage
F02617,Dhanora,Amravati,Maharashtra,Soybean,3.18,48.0,0.7217376133984648,0.10412176621063307,228204.0,0.024177939468192043,Low,Loyal Core,False,Monitor
F02619,Borgaon,Amravati,Maharashtra,Soybean,1.83,40.0,0.4342653182629388,0.010984894982515536,86890.0,0.09479717813051147,Low,Stable,False,Monitor
F02620,Piploda,Ratlam,Madhya Pradesh,Mustard,1.63,24.0,0.4788838612368024,-0.0301556867857965,128097.45,0.07131026901424076,Low,Loyal Core,False,Monitor
F02621,Nagda,Ujjain,Madhya Pradesh,Soybean,1.32,82.0,0.2921437031188314,-0.1623284967200082,52968.4,0.09253246753246754,Low,At Risk,True,Drought response: emergency liquidity + insurance linkage
F02622,Chikhali,Amravati,Maharashtra,Other,3.73,31.0,0.6157082748948106,0.0816067488904505,226640.0,0.029881031802559105,Low,Loyal Core,False,Monitor
F02623,Khategaon,Dewas,Madhya Pradesh,Mustard,2.61,64.0,0.6956952003958436,0.32262766581488356,164773.0,0.07640577332358155,Low,Stable,False,Monitor
F02625,Kampel,Indore,Madhya Pradesh,Soybean,0.98,73.0,0.29424083769633513,-0.2595869134998372,44459.0,0.16521620142309798,Low,At Risk,True,Drought response: emergency liquidity + insurance linkage
F02627,Udaynagar,Dewas,Madhya Pradesh,Mustard,2.5,41.0,0.5243215565796211,0.20105871670046704,123640.0,0.08365594802658644,Low,Stable,True,Drought response: emergency liquidity + insurance linkage
F02628,Hiwra,Aurangabad,Maharashtra,Mustard,0.87,40.0,0.48240469208211134,0.0017073072751375151,45970.2,0.08936873628654451,Low,Stable,False,Monitor
F02630,Tal,Ratlam,Madhya Pradesh,Mustard,5.11,33.0,0.5268536638399652,-0.017916978361869562,439734.7,0.03557067278121521,Low,Champions,False,Monitor
F02631,Depalpur,Indore,Madhya Pradesh,Wheat,1.06,19.0,0.3807763401109057,-0.15738025057293975,55358.0,0.09253246753246754,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02633,Sakarda,Yavatmal,Maharashtra,Gram,2.35,41.0,0.4522378089512358,-0.08723587525929055,139251.25,0.07131026901424076,Low,Stable,False,Monitor
F02634,Garkheda,Aurangabad,Maharashtra,Mustard,2.74,58.0,0.5770447356529598,0.05757464332056317,172269.85,0.05222683247797403,Low,Stable,False,Monitor
F02635,Hiwra,Aurangabad,Maharashtra,Mustard,2.33,20.0,0.7119450317124736,0.7119450317124736,93885.9,0.05817921343035498,Low,Stable,False,Monitor
F02636,Ambodi,Yavatmal,Maharashtra,Gram,1.37,68.0,0.5695509309967142,-0.07227101517305823,94585.0,0.05222683247797403,Low,At Risk,False,Monitor
F02637,Dabha,Yavatmal,Maharashtra,Cotton,2.99,76.0,0.6700507614213198,0.04481175568518214,210417.15,0.027678772117850005,Low,Stable,False,Monitor
F02638,Ozar,Nashik,Maharashtra,Paddy,4.41,23.0,0.30535755346056564,0.23788131270026996,92350.85,0.8683575666842462,Critical,Stable,False,Loyalty intervention: visit + advance-payment contract
F02640,Khategaon,Dewas,Madhya Pradesh,Mustard,5.35,62.0,0.2668802365697388,0.07657647475119123,134639.0,0.34348852986188894,Moderate,Stable,True,Drought response: emergency liquidity + insurance linkage
F02641,Dabha,Yavatmal,Maharashtra,Cotton,4.08,18.0,0.6126382306477093,-0.11483191050321373,322937.75,0.025342823554716974,Low,Champions,False,Monitor
F02642,Jatwada,Aurangabad,Maharashtra,Soybean,1.94,44.0,0.5270358306188926,0.020849103959724946,113696.1,0.06406009431123585,Low,Stable,False,Monitor
F02643,Sirsam,Nashik,Maharashtra,Paddy,6.34,55.0,0.31345682144971665,0.23570840284134126,136002.8,0.7546212121212121,Critical,Stable,False,Loyalty intervention: visit + advance-payment contract
F02645,Pardi,Yavatmal,Maharashtra,Gram,3.93,36.0,0.6281273692191054,-0.11439583463101499,336941.85,0.02679025292016394,Low,Loyal Core,False,Monitor
F02646,Sanwer,Indore,Madhya Pradesh,Wheat,2.34,29.0,0.36603773584905663,-0.2655412115193644,126199.0,0.1220343832412798,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02647,Piploda,Ratlam,Madhya Pradesh,Groundnut,1.26,20.0,0.7263157894736841,0.012231282431430568,147451.5,0.028152502266284254,Low,Loyal Core,False,Monitor
F02648,Shahapur,Aurangabad,Maharashtra,Mustard,1.28,41.0,0.7277179236043095,0.07189600579609035,101250.7,0.04081672106584898,Low,Stable,False,Monitor
F02650,Chikhali,Amravati,Maharashtra,Wheat,1.5,34.0,0.6488805970149255,0.03945567688712992,95247.0,0.03645919197890128,Low,Stable,False,Monitor
F02652,Ghatia,Ujjain,Madhya Pradesh,Soybean,4.26,47.0,0.21151319718141645,-0.1984946623941665,142903.65,0.15060581181270835,Low,Stable,True,Drought response: emergency liquidity + insurance linkage
F02653,Nagda,Ujjain,Madhya Pradesh,Wheat,1.54,27.0,0.29860365198711064,-0.19243083077151013,65599.59999999999,0.08972290835101357,Low,Stable,True,Drought response: emergency liquidity + insurance linkage
F02654,Kannod,Dewas,Madhya Pradesh,Mustard,0.6,59.0,0.7278761061946902,0.3842397425583266,34885.0,0.07052489244270066,Low,Needs Attention,False,Monitor
F02655,Unhel,Ujjain,Madhya Pradesh,Wheat,2.62,69.0,0.3473198152981329,0.0,46796.5,0.22063492063492063,Moderate,Severing,True,Drought response: emergency liquidity + insurance linkage
F02656,Eklara,Amravati,Maharashtra,Wheat,2.07,91.0,0.4209577754891865,0.0,44145.0,0.10714285714285715,Low,Severing,False,Monitor
F02657,Piploda,Ratlam,Madhya Pradesh,Mustard,4.03,44.0,0.20486555697823305,0.0,47296.0,0.975609756097561,Critical,Needs Attention,False,Loyalty intervention: visit + advance-payment contract
F02658,Jatwada,Aurangabad,Maharashtra,Mustard,3.87,90.0,0.2885732730794061,0.0,62133.0,0.9377309682187731,Critical,Severing,False,Loyalty intervention: visit + advance-payment contract
F02659,Nagda,Ujjain,Madhya Pradesh,Wheat,0.83,38.0,0.5424430641821946,0.0,22479.6,0.07131026901424076,Low,Needs Attention,True,Drought response: emergency liquidity + insurance linkage
F02660,Piploda,Ratlam,Madhya Pradesh,Mustard,1.85,27.0,0.6162409954158481,0.0,66763.95,0.03250780580752815,Low,Stable,False,Monitor
F02661,Sakarda,Yavatmal,Maharashtra,Gram,1.48,30.0,0.7386888273314867,0.0,56922.0,0.0274915151922537,Low,Stable,False,Monitor
F02662,Tal,Ratlam,Madhya Pradesh,Mustard,3.59,28.0,0.6444284168770286,0.0,136526.8,0.026044085826806736,Low,Stable,False,Monitor
F02663,Bicholi,Indore,Madhya Pradesh,Wheat,4.09,43.0,0.07240730789897905,0.0,15874.0,0.4735692818588926,High,Needs Attention,True,Drought response: emergency liquidity + insurance linkage
F02664,Sakarda,Yavatmal,Maharashtra,Gram,2.49,34.0,0.8207705192629817,0.0,108850.5,0.02060626008245301,Low,Stable,False,Monitor
F02665,Depalpur,Indore,Madhya Pradesh,Wheat,2.37,49.0,0.3885502829777971,0.0,51319.0,0.2749578585088912,Moderate,At Risk,True,Drought response: emergency liquidity + insurance linkage
F02666,Jatwada,Aurangabad,Maharashtra,Mustard,2.46,16.0,0.2691757979990471,0.0,42007.75,0.975609756097561,Critical,Stable,False,Loyalty intervention: visit + advance-payment contract
F02667,Dindori,Nashik,Maharashtra,Wheat,0.94,78.0,0.4559252772913018,0.0,22375.65,0.1211038961038961,Low,Severing,False,Monitor
F02668,Nagda,Ujjain,Madhya Pradesh,Wheat,1.68,77.0,0.3630470016207456,0.0,33625.95,0.16521620142309798,Low,Severing,True,Drought response: emergency liquidity + insurance linkage
F02669,Sonkatch,Dewas,Madhya Pradesh,Mustard,1.69,35.0,0.26572958500669347,0.0,28882.0,0.41899209058896353,High,Needs Attention,True,Drought response: emergency liquidity + insurance linkage
F02670,Dindori,Nashik,Maharashtra,Wheat,2.96,33.0,0.699796409402184,0.0,110594.25,0.026895330772539867,Low,Stable,False,Monitor
F02671,Bicholi,Indore,Madhya Pradesh,Wheat,12.0,45.0,0.10853960396039605,0.0,66433.0,0.47875582441827735,High,Needs Attention,True,Drought response: emergency liquidity + insurance linkage
F02672,Sirsam,Nashik,Maharashtra,Wheat,3.68,24.0,0.7324608126616953,0.0,140058.3,0.03255030655129117,Low,Stable,False,Monitor
F02673,Borgaon,Amravati,Maharashtra,Wheat,1.05,23.0,0.3758252920264094,0.0,20692.0,0.662142857142857,Critical,Stable,False,Loyalty intervention: visit + advance-payment contract
F02674,Garkheda,Aurangabad,Maharashtra,Mustard,5.06,22.0,0.4418490287681337,0.0,128485.5,0.08365594802658644,Low,Loyal Core,False,Monitor
F02675,Jatwada,Aurangabad,Maharashtra,Mustard,2.67,63.0,0.4656188605108055,0.0,74181.0,0.07131026901424076,Low,At Risk,False,Monitor
F02676,Sonkatch,Dewas,Madhya Pradesh,Mustard,6.26,87.0,0.506080816006277,0.0,194950.0,0.05817921343035498,Low,Needs Attention,True,Drought response: emergency liquidity + insurance linkage
F02677,Titrod,Ujjain,Madhya Pradesh,Wheat,6.21,40.0,0.30078360458107295,0.0,101966.4,0.27107450424750523,Moderate,Stable,True,Drought response: emergency liquidity + insurance linkage
F02678,Mangliya,Indore,Madhya Pradesh,Wheat,3.18,51.0,0.15098777046095954,0.0,27253.0,0.4769916495329787,High,At Risk,True,Drought response: emergency liquidity + insurance linkage
F02679,Pardi,Yavatmal,Maharashtra,Gram,8.65,16.0,0.601422870032969,0.0,236554.5,0.033211293625321714,Low,Loyal Core,False,Monitor
F02680,Sirsam,Nashik,Maharashtra,Wheat,5.66,29.0,0.5909423604757548,0.0,197645.4,0.03343882574897723,Low,Loyal Core,False,Monitor
F02681,Namli,Ratlam,Madhya Pradesh,Mustard,5.74,73.0,0.22795146990200657,0.0,73376.05,0.9377309682187731,Critical,Severing,False,Loyalty intervention: visit + advance-payment contract
F02682,Vani,Nashik,Maharashtra,Wheat,2.24,28.0,0.7855461393596986,0.0,95938.75,0.02679025292016394,Low,Stable,False,Monitor
F02683,Bicholi,Indore,Madhya Pradesh,Wheat,0.72,42.0,0.15511079342387418,0.0,6000.0,0.36451365885675485,Moderate,Needs Attention,True,Drought response: emergency liquidity + insurance linkage
F02684,Namli,Ratlam,Madhya Pradesh,Mustard,1.5,40.0,0.17166666666666666,0.0,15089.5,0.944359756097561,Critical,Needs Attention,False,Loyalty intervention: visit + advance-payment contract
F02685,Sakarda,Yavatmal,Maharashtra,Gram,1.87,85.0,0.22081784386617104,0.0,21443.399999999998,0.9377309682187731,Critical,Severing,False,Loyalty intervention: visit + advance-payment contract
F02686,Depalpur,Indore,Madhya Pradesh,Wheat,11.06,45.0,0.407717803030303,0.0,239385.0,0.09253246753246754,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02687,Khategaon,Dewas,Madhya Pradesh,Mustard,1.82,71.0,0.23985765124555158,0.0,25814.0,0.4237845497238199,High,Severing,True,Drought response: emergency liquidity + insurance linkage
F02688,Unhel,Ujjain,Madhya Pradesh,Wheat,7.9,43.0,0.19315183111282747,0.0,82977.65,0.3053751803751804,Moderate,Needs Attention,True,Drought response: emergency liquidity + insurance linkage
F02689,Namli,Ratlam,Madhya Pradesh,Mustard,3.2,18.0,0.35975103734439834,0.0,63002.0,0.73,Critical,Stable,False,Loyalty intervention: visit + advance-payment contract
F02690,Sirsam,Nashik,Maharashtra,Wheat,1.01,25.0,0.2651209677419355,0.0,15464.4,0.9114151787450889,Critical,Stable,False,Loyalty intervention: visit + advance-payment contract
