txn_id,date,season,gid,farmer_id,txn_type,item,qty_tons,rate_inr,amount_inr
T027828,2023-12-17,2023-R,BRD-NSK,F02425,INPUT_PURCHASE,Seeds,0.313,58.63,18351.19
T026846,2023-12-17,2023-R,BRD-IND,F01658,INPUT_PURCHASE,Fertilizer,0.29,45.0,12931.0
T026723,2023-12-17,2023-R,BRD-AUR,F01568,INPUT_PURCHASE,Fertilizer,0.08,34.18,2734.4
T026761,2023-12-17,2023-R,BRD-AUR,F01586,INPUT_PURCHASE,Plant Protection,0.126,557.6,70257.6
T026663,2023-12-17,2023-R,BRD-AUR,F01530,INPUT_PURCHASE,Plant Protection,0.127,373.17,47392.59
T026600,2023-12-17,2023-R,BRD-AUR,F01476,INPUT_PURCHASE,Fertilizer,0.079,48.75,3851.25
T027384,2023-12-17,2023-R,BRD-RTL,F02095,INPUT_PURCHASE,Seeds,0.025,117.8,2945.0
T026993,2023-12-17,2023-R,BRD-UJN,F01809,INPUT_PURCHASE,Seeds,0.22,83.17,18297.4
T026213,2023-12-17,2023-R,BRD-YTM,F01116,INPUT_PURCHASE,Fertilizer,0.243,55.21,13416.03
T026590,2023-12-17,2023-R,BRD-NSK,F01453,INPUT_PURCHASE,Fertilizer,0.126,53.57,6749.82
T026964,2023-12-17,2023-R,BRD-UJN,F01784,INPUT_PURCHASE,Fertilizer,0.059,52.53,3099.27
T026802,2023-12-17,2023-R,BRD-IND,F01633,INPUT_PURCHASE,Seeds,0.218,107.0,23285.0
T027379,2023-12-18,2023-R,BRD-RTL,F02093,INPUT_PURCHASE,Seeds,0.037,101.61,3759.57
T027205,2023-12-18,2023-R,BRD-DWS,F01937,LOAN_REPAY,Loan EMI,,,1200.0
T028026,2023-12-18,2023-R,BRD-AUR,F02515,INPUT_PURCHASE,Plant Protection,0.078,163.64,12763.92
T027429,2023-12-18,2023-R,BRD-RTL,F02137,INPUT_PURCHASE,Seeds,0.137,119.1,16316.7
T028225,2023-12-18,2023-R,BRD-YTM,F02595,LOAN_REPAY,Loan EMI,,,6200.0
T027462,2023-12-18,2023-R,BRD-RTL,F02156,INPUT_PURCHASE,Fertilizer,0.229,43.26,9906.54
T027408,2023-12-18,2023-R,BRD-RTL,F02121,INPUT_PURCHASE,Seeds,0.078,112.68,8789.04
T028092,2023-12-18,2023-R,BRD-IND,F02550,INPUT_PURCHASE,Seeds,0.267,77.0,20570.0
T027333,2023-12-18,2023-R,BRD-RTL,F02065,INPUT_PURCHASE,Seeds,0.258,106.72,27533.76
T026545,2023-12-18,2023-R,BRD-NSK,F01412,INPUT_PURCHASE,Seeds,0.08,93.51,7480.8
T026187,2023-12-18,2023-R,BRD-YTM,F01107,INPUT_PURCHASE,Fertilizer,0.259,31.92,8267.28
T026737,2023-12-18,2023-R,BRD-AUR,F01576,INPUT_PURCHASE,Fertilizer,0.211,31.54,6654.94
T026836,2023-12-18,2023-R,BRD-IND,F01650,LOAN_REPAY,Loan EMI,,,3200.0
T026995,2023-12-18,2023-R,BRD-UJN,F01809,INPUT_PURCHASE,Other,0.27,541.85,146299.5
T026198,2023-12-18,2023-R,BRD-YTM,F01111,LOAN_REPAY,Loan EMI,,,800.0
T027883,2023-12-18,2023-R,BRD-DWS,F02453,INPUT_PURCHASE,Fertilizer,0.162,48.0,7836.0
T026630,2023-12-18,2023-R,BRD-AUR,F01501,LOAN_REPAY,Loan EMI,,,7000.0
T028015,2023-12-18,2023-R,BRD-DWS,F02510,INPUT_PURCHASE,Fertilizer,0.071,34.0,2415.0
T027341,2023-12-18,2023-R,BRD-RTL,F02068,INPUT_PURCHASE,Seeds,0.046,122.77,5647.42
T027990,2023-12-18,2023-R,BRD-IND,F02502,INPUT_PURCHASE,Fertilizer,0.228,44.0,9993.0
T027832,2023-12-18,2023-R,BRD-DWS,F02429,LOAN_REPAY,Loan EMI,,,5500.0
T026923,2023-12-18,2023-R,BRD-IND,F01725,INPUT_PURCHASE,Fertilizer,0.05,50.0,2478.0
T027798,2023-12-18,2023-R,BRD-NSK,F02392,INPUT_PURCHASE,Seeds,0.16,51.59,8254.4
T026573,2023-12-18,2023-R,BRD-NSK,F01432,INPUT_PURCHASE,Fertilizer,0.181,28.17,5098.77
T026221,2023-12-18,2023-R,BRD-YTM,F01121,INPUT_PURCHASE,Seeds,0.301,99.58,29973.58
T026929,2023-12-18,2023-R,BRD-IND,F01732,INPUT_PURCHASE,Seeds,0.269,123.0,33211.0
T027965,2023-12-19,2023-R,BRD-UJN,F02488,INPUT_PURCHASE,Seeds,0.152,104.78,15926.56
T028156,2023-12-19,2023-R,BRD-AMT,F02578,INPUT_PURCHASE,Seeds,0.064,75.0,4783.0
T026680,2023-12-19,2023-R,BRD-AUR,F01542,INPUT_PURCHASE,Fertilizer,0.071,31.15,2211.65
T026778,2023-12-19,2023-R,BRD-AUR,F01599,INPUT_PURCHASE,Fertilizer,0.271,59.01,15991.71
T026830,2023-12-19,2023-R,BRD-IND,F01649,INPUT_PURCHASE,Plant Protection,0.171,120.0,20522.0
T026483,2023-12-19,2023-R,BRD-NSK,F01364,INPUT_PURCHASE,Fertilizer,0.169,44.25,7478.25
T028263,2023-12-19,2023-R,BRD-DWS,F02607,INPUT_PURCHASE,Fertilizer,0.314,50.0,15562.0
T027007,2023-12-19,2023-R,BRD-UJN,F01817,INPUT_PURCHASE,Fertilizer,0.276,45.97,12687.72
T026207,2023-12-19,2023-R,BRD-YTM,F01114,INPUT_PURCHASE,Fertilizer,0.221,29.49,6517.29
T027788,2023-12-19,2023-R,BRD-AUR,F02385,INPUT_PURCHASE,Fertilizer,0.112,29.49,3302.88
T027527,2023-12-19,2023-R,BRD-RTL,F02208,INPUT_PURCHASE,Fertilizer,0.06,37.93,2275.8
T026634,2023-12-19,2023-R,BRD-AUR,F01502,INPUT_PURCHASE,Fertilizer,0.148,53.98,7989.04
T027219,2023-12-19,2023-R,BRD-DWS,F01959,INPUT_PURCHASE,Seeds,0.18,124.0,22322.0
T028146,2023-12-19,2023-R,BRD-NSK,F02574,INPUT_PURCHASE,Plant Protection,0.221,188.49,41656.29
T027895,2023-12-19,2023-R,BRD-YTM,F02461,INPUT_PURCHASE,Fertilizer,0.139,33.24,4620.36
T027061,2023-12-19,2023-R,BRD-UJN,F01842,INPUT_PURCHASE,Plant Protection,0.058,494.67,28690.86
T027485,2023-12-19,2023-R,BRD-RTL,F02174,INPUT_PURCHASE,Fertilizer,0.098,58.24,5707.52
T027489,2023-12-19,2023-R,BRD-RTL,F02178,INPUT_PURCHASE,Fertilizer,0.288,38.41,11062.08
T027638,2023-12-19,2023-R,BRD-YTM,F02279,INPUT_PURCHASE,Fertilizer,0.156,47.17,7358.52
T028145,2023-12-19,2023-R,BRD-NSK,F02574,INPUT_PURCHASE,Plant Protection,0.314,603.61,189533.54
T027729,2023-12-20,2023-R,BRD-UJN,F02338,INPUT_PURCHASE,Fertilizer,0.133,58.83,7824.39
T026539,2023-12-20,2023-R,BRD-NSK,F01401,INPUT_PURCHASE,Fertilizer,0.173,33.02,5712.46
T026859,2023-12-20,2023-R,BRD-IND,F01666,INPUT_PURCHASE,Fertilizer,0.114,48.0,5453.0
T026411,2023-12-20,2023-R,BRD-AMT,F01292,INPUT_PURCHASE,Fertilizer,0.133,30.0,3950.0
T028099,2023-12-20,2023-R,BRD-NSK,F02554,INPUT_PURCHASE,Fertilizer,0.104,31.96,3323.84
T028183,2023-12-20,2023-R,BRD-IND,F02583,INPUT_PURCHASE,Plant Protection,0.241,249.0,60086.0
T026736,2023-12-20,2023-R,BRD-AUR,F01576,INPUT_PURCHASE,Plant Protection,0.129,641.31,82728.99
T026973,2023-12-20,2023-R,BRD-UJN,F01788,INPUT_PURCHASE,Seeds,0.236,120.55,28449.8
T027091,2023-12-20,2023-R,BRD-UJN,F01865,INPUT_PURCHASE,Other,0.056,339.7,19023.2
T026380,2023-12-20,2023-R,BRD-AMT,F01280,INPUT_PURCHASE,Fertilizer,0.253,53.0,13444.0
T026135,2023-12-20,2023-R,BRD-YTM,F01044,INPUT_PURCHASE,Fertilizer,0.101,53.0,5353.0
T027953,2023-12-20,2023-R,BRD-YTM,F02486,INPUT_PURCHASE,Fertilizer,0.153,58.57,8961.21
T026128,2023-12-20,2023-R,BRD-YTM,F01036,INPUT_PURCHASE,Seeds,0.069,89.83,6198.27
T028170,2023-12-20,2023-R,BRD-YTM,F02580,INPUT_PURCHASE,Fertilizer,0.246,55.75,13714.5
T026506,2023-12-20,2023-R,BRD-NSK,F01379,INPUT_PURCHASE,Fertilizer,0.16,31.04,4966.4
T026891,2023-12-20,2023-R,BRD-IND,F01706,INPUT_PURCHASE,Seeds,0.043,46.0,1971.0
T027146,2023-12-20,2023-R,BRD-UJN,F01903,INPUT_PURCHASE,Fertilizer,0.128,37.16,4756.48
T026471,2023-12-20,2023-R,BRD-NSK,F01350,INPUT_PURCHASE,Fertilizer,0.088,37.14,3268.32
T026390,2023-12-20,2023-R,BRD-AMT,F01283,INPUT_PURCHASE,Plant Protection,0.059,693.0,40901.0
T026572,2023-12-20,2023-R,BRD-NSK,F01432,INPUT_PURCHASE,Fertilizer,0.287,38.28,10986.36
T027173,2023-12-20,2023-R,BRD-DWS,F01915,INPUT_PURCHASE,Seeds,0.309,51.0,15669.0
T026173,2023-12-20,2023-R,BRD-YTM,F01092,INPUT_PURCHASE,Seeds,0.277,95.31,26400.87
T027469,2023-12-20,2023-R,BRD-RTL,F02158,LOAN_REPAY,Loan EMI,,,6500.0
T026282,2023-12-20,2023-R,BRD-AMT,F01158,INPUT_PURCHASE,Seeds,0.307,104.0,31805.0
T028198,2023-12-20,2023-R,BRD-YTM,F02587,INPUT_PURCHASE,Plant Protection,0.266,693.19,184388.54
T027689,2023-12-21,2023-R,BRD-AMT,F02305,INPUT_PURCHASE,Fertilizer,0.04,35.0,1415.0
T026759,2023-12-21,2023-R,BRD-AUR,F01582,INPUT_PURCHASE,Seeds,0.185,48.56,8983.6
T026431,2023-12-21,2023-R,BRD-NSK,F01307,INPUT_PURCHASE,Fertilizer,0.146,52.66,7688.36
T026495,2023-12-21,2023-R,BRD-NSK,F01376,INPUT_PURCHASE,Fertilizer,0.306,46.92,14357.52
T028040,2023-12-21,2023-R,BRD-AUR,F02520,INPUT_PURCHASE,Seeds,0.077,60.84,4684.68
T027033,2023-12-21,2023-R,BRD-UJN,F01831,INPUT_PURCHASE,Seeds,0.204,60.09,12258.36
T028202,2023-12-21,2023-R,BRD-RTL,F02588,INPUT_PURCHASE,Seeds,0.066,81.34,5368.44
T027519,2023-12-21,2023-R,BRD-RTL,F02202,INPUT_PURCHASE,Seeds,0.279,94.4,26337.6
T028249,2023-12-21,2023-R,BRD-RTL,F02603,INPUT_PURCHASE,Fertilizer,0.038,58.67,2229.46
T028266,2023-12-21,2023-R,BRD-RTL,F02608,INPUT_PURCHASE,Seeds,0.141,51.9,7317.9
T027991,2023-12-21,2023-R,BRD-IND,F02502,INPUT_PURCHASE,Fertilizer,0.081,42.0,3416.0
T027502,2023-12-21,2023-R,BRD-RTL,F02189,INPUT_PURCHASE,Fertilizer,0.11,34.32,3775.2
T028164,2023-12-21,2023-R,BRD-IND,F02579,INPUT_PURCHASE,Fertilizer,0.137,44.0,5960.0
T027378,2023-12-21,2023-R,BRD-RTL,F02093,INPUT_PURCHASE,Seeds,0.293,76.09,22294.37
T026124,2023-12-21,2023-R,BRD-YTM,F01035,INPUT_PURCHASE,Fertilizer,0.026,34.55,898.3
T026093,2023-12-21,2023-R,BRD-YTM,F01009,INPUT_PURCHASE,Seeds,0.279,65.72,18335.88
T026835,2023-12-21,2023-R,BRD-IND,F01650,INPUT_PURCHASE,Fertilizer,0.089,51.0,4555.0
T028157,2023-12-21,2023-R,BRD-AMT,F02578,INPUT_PURCHASE,Other,0.222,374.0,83001.0
T026479,2023-12-21,2023-R,BRD-NSK,F01362,INPUT_PURCHASE,Seeds,0.287,71.05,20391.35
T027019,2023-12-22,2023-R,BRD-UJN,F01823,INPUT_PURCHASE,Fertilizer,0.114,37.79,4308.06
T027306,2023-12-22,2023-R,BRD-DWS,F02044,INPUT_PURCHASE,Fertilizer,0.051,37.0,1871.0
T028032,2023-12-22,2023-R,BRD-AMT,F02516,INPUT_PURCHASE,Seeds,0.313,56.0,17672.0
T027126,2023-12-22,2023-R,BRD-UJN,F01890,INPUT_PURCHASE,Fertilizer,0.049,40.77,1997.73
T027626,2023-12-22,2023-R,BRD-UJN,F02274,INPUT_PURCHASE,Fertilizer,0.111,50.03,5553.33
T026439,2023-12-22,2023-R,BRD-NSK,F01311,LOAN_REPAY,Loan EMI,,,7200.0
T028159,2023-12-22,2023-R,BRD-AMT,F02578,INPUT_PURCHASE,Fertilizer,0.124,50.0,6183.0
T027150,2023-12-22,2023-R,BRD-UJN,F01905,INPUT_PURCHASE,Fertilizer,0.064,54.53,3489.92
T028091,2023-12-22,2023-R,BRD-IND,F02550,INPUT_PURCHASE,Plant Protection,0.286,150.0,43020.0
T027616,2023-12-22,2023-R,BRD-RTL,F02272,INPUT_PURCHASE,Fertilizer,0.243,49.88,12120.84
T026102,2023-12-22,2023-R,BRD-YTM,F01020,INPUT_PURCHASE,Fertilizer,0.05,48.71,2435.5
T027043,2023-12-22,2023-R,BRD-UJN,F01837,INPUT_PURCHASE,Fertilizer,0.303,50.28,15234.84
T027456,2023-12-22,2023-R,BRD-RTL,F02154,INPUT_PURCHASE,Seeds,0.137,85.17,11668.29
T027060,2023-12-22,2023-R,BRD-UJN,F01842,INPUT_PURCHASE,Seeds,0.199,82.27,16371.73
T026115,2023-12-22,2023-R,BRD-YTM,F01023,INPUT_PURCHASE,Seeds,0.287,83.44,23947.28
T027617,2023-12-22,2023-R,BRD-RTL,F02272,INPUT_PURCHASE,Fertilizer,0.307,57.32,17597.24
T028014,2023-12-22,2023-R,BRD-DWS,F02510,INPUT_PURCHASE,Seeds,0.048,55.0,2637.0
T027240,2023-12-22,2023-R,BRD-DWS,F01979,INPUT_PURCHASE,Fertilizer,0.126,57.0,7154.0
T026484,2023-12-22,2023-R,BRD-NSK,F01364,INPUT_PURCHASE,Fertilizer,0.074,49.62,3671.88
T026499,2023-12-22,2023-R,BRD-NSK,F01378,INPUT_PURCHASE,Seeds,0.267,55.7,14871.9
T026616,2023-12-22,2023-R,BRD-AUR,F01492,INPUT_PURCHASE,Seeds,0.304,87.45,26584.8
T026702,2023-12-22,2023-R,BRD-AUR,F01548,INPUT_PURCHASE,Fertilizer,0.244,59.04,14405.76
T026500,2023-12-22,2023-R,BRD-NSK,F01378,INPUT_PURCHASE,Fertilizer,0.307,47.06,14447.42
T026718,2023-12-22,2023-R,BRD-AUR,F01563,INPUT_PURCHASE,Fertilizer,0.032,49.21,1574.72
T026287,2023-12-22,2023-R,BRD-AMT,F01163,INPUT_PURCHASE,Plant Protection,0.161,199.0,32074.0
T028191,2023-12-23,2023-R,BRD-YTM,F02585,INPUT_PURCHASE,Fertilizer,0.306,46.8,14320.8
T027603,2023-12-23,2023-R,BRD-IND,F02262,INPUT_PURCHASE,Fertilizer,0.216,54.0,11759.0
T026451,2023-12-23,2023-R,BRD-NSK,F01319,INPUT_PURCHASE,Fertilizer,0.252,51.01,12854.52
T027080,2023-12-23,2023-R,BRD-UJN,F01852,INPUT_PURCHASE,Fertilizer,0.288,52.13,15013.44
T027922,2023-12-23,2023-R,BRD-UJN,F02473,INPUT_PURCHASE,Fertilizer,0.22,43.39,9545.8
T027065,2023-12-23,2023-R,BRD-UJN,F01848,INPUT_PURCHASE,Seeds,0.253,98.35,24882.55
T027374,2023-12-23,2023-R,BRD-RTL,F02092,INPUT_PURCHASE,Other,0.127,322.53,40961.31
T026445,2023-12-23,2023-R,BRD-NSK,F01317,INPUT_PURCHASE,Fertilizer,0.203,33.55,6810.65
T028030,2023-12-23,2023-R,BRD-AMT,F02516,INPUT_PURCHASE,Fertilizer,0.161,32.0,5123.0
T026661,2023-12-23,2023-R,BRD-AUR,F01530,INPUT_PURCHASE,Seeds,0.206,113.16,23310.96
T027283,2023-12-23,2023-R,BRD-DWS,F02035,INPUT_PURCHASE,Plant Protection,0.276,128.0,35242.0
T027249,2023-12-23,2023-R,BRD-DWS,F01994,INPUT_PURCHASE,Fertilizer,0.198,58.0,11522.0
T027672,2023-12-23,2023-R,BRD-DWS,F02298,INPUT_PURCHASE,Plant Protection,0.3,591.0,177201.0
T026371,2023-12-23,2023-R,BRD-AMT,F01274,INPUT_PURCHASE,Fertilizer,0.228,49.0,11140.0
T026266,2023-12-23,2023-R,BRD-YTM,F01151,INPUT_PURCHASE,Fertilizer,0.153,31.61,4836.33
T027588,2023-12-23,2023-R,BRD-NSK,F02248,INPUT_PURCHASE,Seeds,0.248,122.39,30352.72
T026984,2023-12-23,2023-R,BRD-UJN,F01805,INPUT_PURCHASE,Fertilizer,0.207,56.3,11654.1
T026673,2023-12-23,2023-R,BRD-AUR,F01538,INPUT_PURCHASE,Seeds,0.144,94.97,13675.68
T026422,2023-12-23,2023-R,BRD-AMT,F01296,INPUT_PURCHASE,Seeds,0.094,78.0,7322.0
T028184,2023-12-23,2023-R,BRD-IND,F02583,INPUT_PURCHASE,Fertilizer,0.043,32.0,1365.0
T027222,2023-12-24,2023-R,BRD-DWS,F01964,INPUT_PURCHASE,Plant Protection,0.195,444.0,86522.0
T026637,2023-12-24,2023-R,BRD-AUR,F01502,INPUT_PURCHASE,Fertilizer,0.124,45.65,5660.6
T027361,2023-12-24,2023-R,BRD-RTL,F02083,INPUT_PURCHASE,Fertilizer,0.097,57.13,5541.61
T027089,2023-12-24,2023-R,BRD-UJN,F01859,INPUT_PURCHASE,Fertilizer,0.26,28.25,7345.0
T026621,2023-12-24,2023-R,BRD-AUR,F01495,INPUT_PURCHASE,Fertilizer,0.099,46.04,4557.96
T027868,2023-12-24,2023-R,BRD-DWS,F02445,INPUT_PURCHASE,Fertilizer,0.035,54.0,1901.0
T026617,2023-12-24,2023-R,BRD-AUR,F01492,INPUT_PURCHASE,Fertilizer,0.319,31.2,9952.8
T028182,2023-12-24,2023-R,BRD-IND,F02583,INPUT_PURCHASE,Fertilizer,0.316,58.0,18265.0
T027407,2023-12-24,2023-R,BRD-RTL,F02121,INPUT_PURCHASE,Plant Protection,0.047,525.88,24716.36
T027324,2023-12-24,2023-R,BRD-DWS,F02060,INPUT_PURCHASE,Fertilizer,0.087,40.0,3452.0
T026792,2023-12-24,2023-R,BRD-AUR,F01610,INPUT_PURCHASE,Seeds,0.161,72.86,11730.46
T026409,2023-12-24,2023-R,BRD-AMT,F01292,INPUT_PURCHASE,Fertilizer,0.073,31.0,2289.0
T027055,2023-12-24,2023-R,BRD-UJN,F01839,INPUT_PURCHASE,Seeds,0.177,117.35,20770.95
T026983,2023-12-24,2023-R,BRD-UJN,F01805,INPUT_PURCHASE,Fertilizer,0.227,39.21,8900.67
T026490,2023-12-24,2023-R,BRD-NSK,F01369,INPUT_PURCHASE,Seeds,0.315,75.41,23754.15
T026540,2023-12-24,2023-R,BRD-NSK,F01401,INPUT_PURCHASE,Seeds,0.242,106.21,25702.82
T028142,2023-12-24,2023-R,BRD-RTL,F02573,INPUT_PURCHASE,Fertilizer,0.304,50.83,15452.32
T027207,2023-12-24,2023-R,BRD-DWS,F01939,INPUT_PURCHASE,Seeds,0.299,57.0,16980.0
T027451,2023-12-24,2023-R,BRD-RTL,F02151,INPUT_PURCHASE,Seeds,0.262,120.28,31513.36
T028088,2023-12-24,2023-R,BRD-RTL,F02547,INPUT_PURCHASE,Fertilizer,0.28,37.55,10514.0
T026593,2023-12-24,2023-R,BRD-NSK,F01457,INPUT_PURCHASE,Fertilizer,0.048,37.35,1792.8
T028077,2023-12-24,2023-R,BRD-AUR,F02541,INPUT_PURCHASE,Fertilizer,0.217,51.08,11084.36
T027613,2023-12-24,2023-R,BRD-YTM,F02270,INPUT_PURCHASE,Seeds,0.303,95.02,28791.06
T027418,2023-12-25,2023-R,BRD-RTL,F02128,INPUT_PURCHASE,Fertilizer,0.14,40.08,5611.2
T027720,2023-12-25,2023-R,BRD-NSK,F02328,INPUT_PURCHASE,Seeds,0.12,47.39,5686.8
T026829,2023-12-25,2023-R,BRD-IND,F01649,INPUT_PURCHASE,Seeds,0.107,54.0,5826.0
T027352,2023-12-25,2023-R,BRD-RTL,F02079,INPUT_PURCHASE,Seeds,0.071,113.41,8052.11
T026892,2023-12-25,2023-R,BRD-IND,F01706,INPUT_PURCHASE,Fertilizer,0.04,55.0,2184.0
T027357,2023-12-25,2023-R,BRD-RTL,F02083,INPUT_PURCHASE,Seeds,0.21,62.27,13076.7
T026904,2023-12-25,2023-R,BRD-IND,F01714,INPUT_PURCHASE,Fertilizer,0.102,37.0,3768.0
T027822,2023-12-25,2023-R,BRD-DWS,F02422,INPUT_PURCHASE,Fertilizer,0.072,51.0,3676.0
T027938,2023-12-25,2023-R,BRD-YTM,F02479,INPUT_PURCHASE,Fertilizer,0.197,50.77,10001.69
T027328,2023-12-25,2023-R,BRD-DWS,F02061,INPUT_PURCHASE,Fertilizer,0.272,49.0,13276.0
T026260,2023-12-25,2023-R,BRD-YTM,F01147,INPUT_PURCHASE,Seeds,0.244,69.93,17062.92
T027993,2023-12-25,2023-R,BRD-IND,F02502,INPUT_PURCHASE,Fertilizer,0.245,31.0,7509.0
T027238,2023-12-25,2023-R,BRD-DWS,F01978,INPUT_PURCHASE,Plant Protection,0.199,684.0,136106.0
T027204,2023-12-25,2023-R,BRD-DWS,F01937,INPUT_PURCHASE,Fertilizer,0.126,34.0,4313.0
T027846,2023-12-26,2023-R,BRD-NSK,F02435,INPUT_PURCHASE,Seeds,0.249,114.83,28592.67
T027586,2023-12-26,2023-R,BRD-NSK,F02248,INPUT_PURCHASE,Fertilizer,0.27,50.76,13705.2
T026296,2023-12-26,2023-R,BRD-AMT,F01165,INPUT_PURCHASE,Seeds,0.137,97.0,13292.0
T028067,2023-12-26,2023-R,BRD-RTL,F02533,INPUT_PURCHASE,Seeds,0.048,67.11,3221.28
T026459,2023-12-26,2023-R,BRD-NSK,F01331,INPUT_PURCHASE,Plant Protection,0.311,229.89,71495.79
T028063,2023-12-26,2023-R,BRD-AUR,F02532,INPUT_PURCHASE,Seeds,0.221,105.34,23280.14
T027000,2023-12-26,2023-R,BRD-UJN,F01815,INPUT_PURCHASE,Plant Protection,0.188,283.75,53345.0
T026157,2023-12-26,2023-R,BRD-YTM,F01071,INPUT_PURCHASE,Fertilizer,0.053,48.85,2589.05
T026166,2023-12-26,2023-R,BRD-YTM,F01081,INPUT_PURCHASE,Seeds,0.106,87.29,9252.74
T028046,2023-12-26,2023-R,BRD-AMT,F02522,INPUT_PURCHASE,Seeds,0.051,111.0,5675.0
T028260,2023-12-26,2023-R,BRD-AUR,F02606,INPUT_PURCHASE,Fertilizer,0.128,57.78,7395.84
T027766,2023-12-26,2023-R,BRD-AUR,F02369,INPUT_PURCHASE,Fertilizer,0.192,49.09,9425.28
T027821,2023-12-26,2023-R,BRD-DWS,F02422,INPUT_PURCHASE,Fertilizer,0.137,54.0,7331.0
T027417,2023-12-26,2023-R,BRD-RTL,F02128,INPUT_PURCHASE,Fertilizer,0.137,59.14,8102.18
T026410,2023-12-26,2023-R,BRD-AMT,F01292,INPUT_PURCHASE,Seeds,0.309,72.0,22097.0
T027282,2023-12-26,2023-R,BRD-DWS,F02035,INPUT_PURCHASE,Fertilizer,0.259,54.0,14084.0
T027290,2023-12-26,2023-R,BRD-DWS,F02038,INPUT_PURCHASE,Fertilizer,0.221,37.0,8144.0
T026242,2023-12-26,2023-R,BRD-YTM,F01139,INPUT_PURCHASE,Fertilizer,0.103,36.5,3759.5
T027159,2023-12-26,2023-R,BRD-UJN,F01909,INPUT_PURCHASE,Fertilizer,0.207,35.33,7313.31
T026413,2023-12-26,2023-R,BRD-AMT,F01292,INPUT_PURCHASE,Fertilizer,0.039,48.0,1874.0
T027054,2023-12-26,2023-R,BRD-UJN,F01839,INPUT_PURCHASE,Fertilizer,0.265,42.65,11302.25
T027622,2023-12-26,2023-R,BRD-AUR,F02273,INPUT_PURCHASE,Seeds,0.107,94.14,10072.98
T027754,2023-12-26,2023-R,BRD-UJN,F02366,INPUT_PURCHASE,Other,0.056,189.74,10625.44
T026384,2023-12-26,2023-R,BRD-AMT,F01280,INPUT_PURCHASE,Other,0.259,456.0,118143.0
T026672,2023-12-27,2023-R,BRD-AUR,F01538,INPUT_PURCHASE,Fertilizer,0.074,35.07,2595.18
T027887,2023-12-27,2023-R,BRD-AUR,F02458,INPUT_PURCHASE,Seeds,0.064,115.04,7362.56
T026455,2023-12-27,2023-R,BRD-NSK,F01329,INPUT_PURCHASE,Fertilizer,0.143,28.12,4021.16
T027320,2023-12-27,2023-R,BRD-DWS,F02049,LOAN_REPAY,Loan EMI,,,6800.0
T027538,2023-12-27,2023-R,BRD-RTL,F02211,INPUT_PURCHASE,Fertilizer,0.239,42.34,10119.26
T027537,2023-12-27,2023-R,BRD-RTL,F02211,INPUT_PURCHASE,Fertilizer,0.081,47.1,3815.1
T026808,2023-12-27,2023-R,BRD-IND,F01637,INPUT_PURCHASE,Other,0.144,620.0,89336.0
T027189,2023-12-27,2023-R,BRD-DWS,F01921,INPUT_PURCHASE,Fertilizer,0.138,50.0,6963.0
T026955,2023-12-27,2023-R,BRD-UJN,F01779,INPUT_PURCHASE,Other,0.307,452.67,138969.69
T027314,2023-12-27,2023-R,BRD-DWS,F02049,INPUT_PURCHASE,Fertilizer,0.105,43.0,4482.0
T026854,2023-12-27,2023-R,BRD-IND,F01662,INPUT_PURCHASE,Fertilizer,0.159,30.0,4807.0
T026468,2023-12-27,2023-R,BRD-NSK,F01348,INPUT_PURCHASE,Other,0.311,578.66,179963.26
T027977,2023-12-27,2023-R,BRD-AMT,F02496,INPUT_PURCHASE,Fertilizer,0.045,31.0,1377.0
T028037,2023-12-27,2023-R,BRD-AMT,F02517,INPUT_PURCHASE,Other,0.138,518.0,71487.0
T028095,2023-12-27,2023-R,BRD-NSK,F02553,INPUT_PURCHASE,Fertilizer,0.056,30.45,1705.2
T028232,2023-12-27,2023-R,BRD-UJN,F02598,INPUT_PURCHASE,Other,0.314,216.57,68002.98
T026916,2023-12-27,2023-R,BRD-IND,F01722,INPUT_PURCHASE,Plant Protection,0.071,359.0,25485.0
T027059,2023-12-27,2023-R,BRD-UJN,F01842,INPUT_PURCHASE,Seeds,0.265,46.17,12235.05
T026161,2023-12-27,2023-R,BRD-YTM,F01079,INPUT_PURCHASE,Other,0.179,265.94,47603.26
T028117,2023-12-27,2023-R,BRD-NSK,F02563,INPUT_PURCHASE,Seeds,0.118,109.05,12867.9
T026595,2023-12-27,2023-R,BRD-AUR,F01464,INPUT_PURCHASE,Seeds,0.176,46.93,8259.68
T026291,2023-12-27,2023-R,BRD-AMT,F01164,INPUT_PURCHASE,Seeds,0.093,110.0,10230.0
T026580,2023-12-27,2023-R,BRD-NSK,F01441,LOAN_REPAY,Loan EMI,,,2900.0
T026510,2023-12-27,2023-R,BRD-NSK,F01380,INPUT_PURCHASE,Fertilizer,0.225,48.17,10838.25
T027675,2023-12-27,2023-R,BRD-AUR,F02300,INPUT_PURCHASE,Plant Protection,0.063,556.34,35049.42
T028147,2023-12-27,2023-R,BRD-NSK,F02574,INPUT_PURCHASE,Fertilizer,0.275,41.56,11429.0
T026745,2023-12-27,2023-R,BRD-AUR,F01577,INPUT_PURCHASE,Fertilizer,0.128,53.79,6885.12
T027979,2023-12-27,2023-R,BRD-YTM,F02497,INPUT_PURCHASE,Fertilizer,0.201,54.57,10968.57
T027973,2023-12-27,2023-R,BRD-IND,F02492,INPUT_PURCHASE,Seeds,0.174,57.0,9864.0
