farmer_id,village,district,state,gid,lat,lon,landholding_acres,collection_distance_km,join_year
F01810,Khachrod,Ujjain,Madhya Pradesh,BRD-UJN,23.4075,75.7683,2.2,9.7,2018
F01811,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,3.23,12.4,2017
F01812,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,0.74,12.6,2018
F01813,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,2.1,13.7,2018
F01814,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,5.34,12.3,2018
F01815,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,1.42,12.7,2017
F01816,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,1.31,15.3,2016
F01817,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,1.05,14.2,2019
F01818,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,3.49,12.3,2017
F01819,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,1.44,14.7,2016
F01820,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,0.77,13.6,2016
F01821,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,2.05,14.5,2017
F01822,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,2.44,12.7,2017
F01823,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,0.88,12.0,2015
F01824,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,3.81,12.4,2018
F01825,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,5.57,13.5,2018
F01826,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,1.84,12.9,2017
F01827,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,1.42,12.7,2018
F01828,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,1.43,13.4,2018
F01829,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,4.57,12.0,2018
F01830,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,1.87,12.4,2019
F01831,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,4.01,13.9,2017
F01832,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,7.32,14.0,2018
F01833,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,2.08,20.5,2019
F01834,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,3.33,24.4,2017
F01835,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,4.02,22.8,2018
F01836,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,4.45,19.5,2017
F01837,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,2.21,21.3,2016
F01838,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,5.15,21.4,2018
F01839,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,2.43,20.7,2017
F01840,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,1.31,20.1,2018
F01841,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,1.74,23.4,2017
F01842,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,2.26,19.4,2016
F01843,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,1.91,23.1,2019
F01844,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,1.87,21.5,2018
F01845,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,2.7,20.4,2019
F01846,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,2.47,22.3,2017
F01847,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,2.81,22.9,2018
F01848,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,3.31,19.7,2019
F01849,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,2.47,21.4,2015
F01850,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,2.94,20.0,2017
F01851,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,5.25,19.9,2017
F01852,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,10.59,19.9,2019
F01853,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,5.44,21.7,2015
F01854,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,2.89,19.9,2015
F01855,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,5.03,21.1,2015
F01856,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,3.63,21.4,2017
F01857,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,1.19,19.4,2019
F01858,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,2.02,21.6,2015
F01859,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,2.47,20.0,2016
F01860,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,1.69,19.4,2015
F01861,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,2.9,7.0,2018
F01862,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,3.49,5.9,2018
F01863,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,3.13,6.8,2016
F01864,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,0.97,7.4,2016
F01865,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,4.01,6.4,2018
F01866,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,1.71,7.5,2015
F01867,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,1.4,5.6,2018
F01868,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,3.93,6.9,2018
F01869,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,2.52,6.5,2019
F01870,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,2.69,5.9,2019
F01871,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,8.45,9.9,2015
F01872,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,2.07,6.5,2017
F01873,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,1.69,7.5,2015
F01874,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,8.15,7.9,2015
F01875,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,3.48,5.7,2018
F01876,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,2.76,6.0,2016
F01877,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,1.91,5.8,2019
F01878,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,1.95,6.8,2019
F01879,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,1.33,7.4,2019
F01880,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,5.33,7.2,2018
F01881,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,2.23,6.0,2019
F01882,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,2.53,7.7,2019
F01883,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,4.49,7.4,2015
F01884,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,2.29,6.4,2015
F01885,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,7.34,6.6,2017
F01886,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,7.22,25.4,2019
F01887,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,5.03,24.9,2015
F01888,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,1.33,25.5,2016
F01889,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,5.03,27.5,2019
F01890,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,3.51,27.4,2015
F01891,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,2.84,25.6,2015
F01892,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,2.88,29.5,2017
F01893,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,1.84,26.5,2016
F01894,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,3.24,26.1,2015
F01895,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,5.14,27.9,2015
F01896,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,2.51,28.1,2016
F01897,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,1.45,27.1,2019
F01898,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,1.2,28.1,2016
F01899,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,7.75,26.6,2015
F01900,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,1.24,26.0,2016
F01901,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,1.97,26.8,2019
F01902,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,3.0,25.0,2016
F01903,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,1.99,25.2,2017
F01904,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,1.08,26.9,2018
F01905,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,2.74,25.5,2015
F01906,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,1.4,25.8,2015
F01907,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,3.29,25.5,2015
F01908,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,2.99,25.2,2017
F01909,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,9.52,28.9,2015
F01910,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,1.66,30.5,2016
F01911,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,2.89,11.6,2016
F01912,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,7.26,14.6,2015
F01913,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,2.17,10.5,2016
F01914,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,1.54,13.4,2016
F01915,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,3.1,11.3,2018
F01916,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,5.3,11.8,2017
F01917,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,0.92,12.4,2016
F01918,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,1.31,10.8,2016
F01919,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,2.7,14.3,2016
F01920,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,2.13,12.9,2018
F01921,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,2.17,11.6,2019
F01922,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,3.34,10.9,2018
F01923,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,10.19,13.6,2019
F01924,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,3.13,13.3,2015
F01925,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,3.93,10.5,2016
F01926,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,3.02,14.0,2019
F01927,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,1.9,12.7,2017
F01928,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,4.59,11.4,2015
F01929,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,1.81,11.2,2015
F01930,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,6.38,11.0,2018
F01931,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,1.87,11.5,2015
F01932,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,2.8,11.8,2019
F01933,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,1.65,16.4,2019
F01934,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,2.56,14.4,2015
F01935,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,4.93,13.3,2015
F01936,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,3.81,11.3,2018
F01937,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,2.55,13.5,2016
F01938,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,1.21,10.7,2017
F01939,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,3.51,10.6,2018
F01940,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,1.66,18.5,2016
F01941,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,4.35,21.8,2019
F01942,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,2.27,18.5,2018
F01943,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,1.61,17.4,2019
F01944,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,1.88,19.1,2016
F01945,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,1.06,18.6,2015
F01946,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,2.54,21.3,2017
F01947,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,3.53,19.0,2017
F01948,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,2.68,18.4,2019
F01949,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,2.22,19.1,2019
F01950,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,1.99,19.5,2016
F01951,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,4.53,18.5,2019
F01952,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,2.59,17.2,2017
F01953,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,1.71,18.9,2017
F01954,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,2.03,17.4,2018
F01955,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,5.33,20.7,2019
F01956,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,6.14,17.7,2016
F01957,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,1.39,17.9,2016
F01958,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,1.38,18.1,2017
F01959,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,1.95,19.1,2015
F01960,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,0.82,17.7,2015
F01961,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,3.92,17.4,2017
F01962,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,2.47,17.6,2017
F01963,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,2.71,18.8,2017
F01964,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,1.3,19.4,2019
F01965,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,1.34,17.5,2016
F01966,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,5.85,18.1,2018
F01967,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,2.13,7.6,2018
F01968,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,1.26,8.3,2018
F01969,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,1.99,10.1,2018
F01970,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,1.89,8.3,2018
F01971,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,2.91,8.0,2017
F01972,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,1.48,9.7,2017
F01973,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,3.18,9.2,2016
F01974,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,1.58,8.2,2018
F01975,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,2.15,7.9,2017
F01976,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,2.66,10.0,2019
F01977,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,2.49,8.6,2017
F01978,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,4.55,8.2,2016
F01979,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,1.53,8.4,2016
F01980,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,2.82,7.8,2017
F01981,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,1.41,11.3,2017
F01982,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,2.77,8.4,2015
F01983,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,2.9,12.4,2018
F01984,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,2.9,9.2,2016
F01985,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,3.75,9.6,2018
F01986,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,3.15,7.9,2015
F01987,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,7.21,9.5,2019
F01988,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,6.05,8.9,2016
F01989,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,1.72,8.3,2018
F01990,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,4.67,21.8,2017
F01991,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,2.28,21.2,2019
F01992,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,1.58,22.6,2015
F01993,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,2.58,19.7,2018
F01994,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,3.0,19.6,2015
F01995,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,4.76,23.8,2017
F01996,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,3.02,21.1,2016
F01997,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,0.78,20.1,2016
F01998,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,4.81,21.4,2017
F01999,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,1.53,20.7,2018
F02000,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,0.82,21.1,2018
F02001,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,2.24,19.3,2017
F02002,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,1.38,22.4,2015
F02003,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,3.68,21.9,2016
F02004,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,3.67,21.6,2019
F02005,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,2.85,20.1,2015
F02006,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,6.14,20.2,2018
F02007,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,3.41,21.1,2018
F02008,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,1.4,19.3,2015
F02009,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,2.28,20.0,2018
F02010,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,1.49,19.8,2016
F02011,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,1.19,21.6,2018
F02012,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,2.59,5.6,2015
F02013,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,2.01,5.0,2019
F02014,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,2.15,6.3,2019
F02015,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,3.15,5.7,2017
F02016,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,2.45,4.3,2018
F02017,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,1.89,6.1,2016
F02018,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,4.4,4.8,2019
F02019,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,5.33,7.2,2018
F02020,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,5.82,6.5,2019
F02021,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,3.33,5.6,2018
F02022,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,3.9,5.6,2018
F02023,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,0.6,8.1,2015
F02024,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,2.41,6.1,2016
F02025,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,2.42,5.3,2018
F02026,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,2.17,6.2,2018
F02027,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,1.16,4.9,2019
F02028,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,6.26,6.0,2019
F02029,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,2.06,5.3,2016
F02030,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,1.47,4.8,2017
F02031,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,2.44,4.9,2018
F02032,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,0.71,5.3,2018
F02033,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,2.34,4.4,2018
F02034,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,6.35,14.0,2016
F02035,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,3.84,14.6,2017
F02036,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,3.63,14.8,2019
F02037,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,1.41,15.1,2015
F02038,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,4.8,14.5,2018
F02039,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,1.65,18.0,2018
F02040,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,2.41,14.8,2019
F02041,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,1.33,14.0,2019
F02042,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,1.5,13.9,2019
F02043,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,1.73,14.2,2017
F02044,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,4.75,16.3,2019
F02045,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,2.49,13.8,2015
F02046,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,2.86,14.7,2015
F02047,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,1.88,15.4,2017
F02048,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,4.44,15.5,2017
F02049,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,2.63,13.7,2017
F02050,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,2.38,13.8,2017
F02051,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,1.8,15.0,2016
F02052,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,2.83,14.4,2019
F02053,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,1.31,14.3,2015
F02054,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,6.92,14.8,2016
F02055,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,2.35,17.5,2015
F02056,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,4.56,15.1,2017
F02057,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,2.04,16.3,2018
F02058,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,1.09,14.5,2017
F02059,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,1.32,15.6,2019
F02060,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,7.17,17.8,2016
F02061,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,2.83,15.6,2019
F02062,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,3.38,14.3,2016
F02063,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,2.27,6.9,2017
F02064,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,4.58,8.2,2016
F02065,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,6.45,10.9,2019
F02066,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,1.48,6.9,2017
F02067,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,2.05,8.2,2015
F02068,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,2.09,8.4,2016
