farmer_id,season,crop,estimated_yield_tons
F02209,2023-K,Groundnut,4.746
F02210,2023-K,Groundnut,2.648
F02211,2023-K,Groundnut,1.58
F02217,2023-K,Groundnut,5.897
F02220,2023-K,Soybean,3.997
F02222,2023-K,Soybean,2.303
F02225,2023-K,Cotton,3.055
F02226,2023-K,Soybean,1.966
F02227,2023-K,Soybean,1.828
F02228,2023-K,Soybean,3.329
F02231,2023-K,Soybean,2.333
F02233,2023-K,Cotton,1.577
F02234,2023-K,Soybean,0.769
F02237,2023-K,Paddy,14.604
F02241,2023-K,Paddy,13.255
F02242,2023-K,Soybean,4.578
F02243,2023-K,Soybean,3.053
F02244,2023-K,Soybean,4.015
F02245,2023-K,Soybean,6.71
F02248,2023-K,Paddy,5.87
F02250,2023-K,Soybean,3.369
F02251,2023-K,Groundnut,2.563
F02252,2023-K,Soybean,2.707
F02261,2023-K,Soybean,4.22
F02262,2023-K,Soybean,2.367
F02263,2023-K,Cotton,1.696
F02266,2023-K,Soybean,3.96
F02267,2023-K,Soybean,1.485
F02270,2023-K,Cotton,3.191
F02272,2023-K,Groundnut,5.204
F02273,2023-K,Soybean,1.696
F02274,2023-K,Soybean,0.77
F02275,2023-K,Soybean,1.393
F02279,2023-K,Cotton,1.784
F02280,2023-K,Soybean,1.684
F02281,2023-K,Soybean,3.912
F02285,2023-K,Soybean,1.382
F02287,2023-K,Paddy,4.052
F02289,2023-K,Soybean,1.465
F02292,2023-K,Soybean,4.521
F02293,2023-K,Soybean,2.451
F02294,2023-K,Paddy,9.291
F02296,2023-K,Cotton,1.901
F02298,2023-K,Soybean,4.051
F02299,2023-K,Soybean,1.957
F02300,2023-K,Soybean,0.755
F02301,2023-K,Soybean,1.544
F02302,2023-K,Soybean,2.365
F02304,2023-K,Soybean,4.247
F02305,2023-K,Soybean,2.909
F02306,2023-K,Paddy,2.725
F02307,2023-K,Soybean,2.901
F02308,2023-K,Groundnut,2.615
F02309,2023-K,Soybean,2.067
F02310,2023-K,Soybean,2.746
F02313,2023-K,Soybean,3.152
F02316,2023-K,Groundnut,2.367
F02317,2023-K,Paddy,11.993
F02322,2023-K,Paddy,9.884
F02323,2023-K,Soybean,0.754
F02325,2023-K,Soybean,3.566
F02328,2023-K,Paddy,19.627
F02332,2023-K,Groundnut,1.843
F02333,2023-K,Soybean,1.268
F02334,2023-K,Soybean,3.061
F02336,2023-K,Soybean,1.688
F02338,2023-K,Soybean,3.25
F02339,2023-K,Soybean,2.854
F02340,2023-K,Soybean,5.51
F02341,2023-K,Soybean,0.975
F02342,2023-K,Soybean,1.579
F02345,2023-K,Soybean,1.106
F02347,2023-K,Cotton,1.061
F02348,2023-K,Soybean,3.168
F02349,2023-K,Soybean,7.035
F02352,2023-K,Groundnut,2.473
F02354,2023-K,Soybean,3.062
F02356,2023-K,Groundnut,3.703
F02358,2023-K,Soybean,2.903
F02359,2023-K,Paddy,7.191
F02360,2023-K,Soybean,3.67
F02363,2023-K,Paddy,13.33
F02365,2023-K,Groundnut,1.541
F02366,2023-K,Soybean,6.815
F02367,2023-K,Cotton,1.436
F02368,2023-K,Cotton,2.705
F02369,2023-K,Soybean,2.205
F02371,2023-K,Paddy,6.215
F02372,2023-K,Cotton,3.237
F02374,2023-K,Soybean,2.258
F02375,2023-K,Soybean,1.13
F02378,2023-K,Soybean,1.851
F02380,2023-K,Soybean,1.417
F02382,2023-K,Cotton,2.05
F02383,2023-K,Groundnut,1.735
F02385,2023-K,Soybean,3.249
F02386,2023-K,Groundnut,2.888
F02387,2023-K,Soybean,1.45
F02388,2023-K,Paddy,5.625
F02390,2023-K,Soybean,0.742
F02391,2023-K,Soybean,3.312
F02392,2023-K,Paddy,8.35
F02393,2023-K,Cotton,2.514
F02394,2023-K,Soybean,3.664
F02396,2023-K,Paddy,2.143
F02397,2023-K,Cotton,0.866
F02398,2023-K,Groundnut,1.307
F02400,2023-K,Soybean,2.912
F02401,2023-K,Groundnut,1.775
F02404,2023-K,Cotton,0.895
F02405,2023-K,Paddy,6.426
F02406,2023-K,Soybean,6.835
F02407,2023-K,Cotton,2.44
F02408,2023-K,Paddy,7.828
F02409,2023-K,Soybean,3.854
F02410,2023-K,Soybean,1.251
F02412,2023-K,Soybean,5.006
F02413,2023-K,Soybean,2.188
F02414,2023-K,Cotton,1.448
F02415,2023-K,Soybean,3.394
F02416,2023-K,Soybean,1.957
F02417,2023-K,Cotton,1.895
F02418,2023-K,Paddy,3.916
F02419,2023-K,Soybean,1.532
F02420,2023-K,Paddy,11.572
F02421,2023-K,Soybean,1.609
F02422,2023-K,Soybean,1.801
F02423,2023-K,Soybean,1.961
F02424,2023-K,Soybean,3.506
F02425,2023-K,Paddy,4.185
F02426,2023-K,Soybean,3.258
F02427,2023-K,Cotton,1.425
F02429,2023-K,Soybean,3.484
F02430,2023-K,Groundnut,2.283
F02431,2023-K,Groundnut,4.689
F02432,2023-K,Soybean,1.323
F02433,2023-K,Soybean,2.728
F02434,2023-K,Paddy,10.361
F02435,2023-K,Paddy,5.615
F02436,2023-K,Soybean,2.075
F02437,2023-K,Groundnut,1.55
F02438,2023-K,Cotton,2.974
F02439,2023-K,Paddy,18.09
F02440,2023-K,Soybean,2.66
F02441,2023-K,Soybean,1.911
F02442,2023-K,Soybean,4.238
F02443,2023-K,Soybean,3.746
F02444,2023-K,Soybean,1.116
F02445,2023-K,Soybean,4.614
F02446,2023-K,Soybean,4.056
F02447,2023-K,Soybean,1.355
F02448,2023-K,Paddy,9.365
F02449,2023-K,Groundnut,4.058
F02450,2023-K,Soybean,2.081
F02451,2023-K,Soybean,4.351
F02452,2023-K,Soybean,2.569
F02453,2023-K,Soybean,1.761
F02454,2023-K,Cotton,0.727
F02455,2023-K,Soybean,1.204
F02456,2023-K,Groundnut,1.222
F02457,2023-K,Soybean,3.58
F02458,2023-K,Soybean,2.438
F02459,2023-K,Paddy,2.893
F02460,2023-K,Groundnut,1.48
F02461,2023-K,Cotton,3.301
F02462,2023-K,Paddy,8.296
F02463,2023-K,Paddy,6.059
F02464,2023-K,Groundnut,1.679
F02465,2023-K,Soybean,3.016
F02466,2023-K,Soybean,2.714
F02467,2023-K,Paddy,12.628
F02468,2023-K,Soybean,1.461
F02469,2023-K,Soybean,2.091
F02470,2023-K,Cotton,1.54
F02471,2023-K,Groundnut,2.678
F02472,2023-K,Soybean,3.116
F02473,2023-K,Soybean,1.69
F02474,2023-K,Soybean,2.401
F02475,2023-K,Soybean,1.273
F02476,2023-K,Soybean,6.165
F02477,2023-K,Soybean,2.886
F02478,2023-K,Soybean,6.125
F02479,2023-K,Cotton,2.388
F02480,2023-K,Groundnut,8.483
F02481,2023-K,Soybean,3.231
F02482,2023-K,Cotton,3.212
F02483,2023-K,Soybean,2.306
F02484,2023-K,Soybean,2.188
F02486,2023-K,Cotton,5.715
F02487,2023-K,Soybean,3.658
F02488,2023-K,Soybean,3.527
F02489,2023-K,Cotton,2.719
F02490,2023-K,Soybean,5.1
F02491,2023-K,Paddy,4.449
F02492,2023-K,Soybean,2.739
F02494,2023-K,Soybean,3.252
F02495,2023-K,Paddy,4.245
F02496,2023-K,Soybean,3.373
F02497,2023-K,Cotton,0.987
F02498,2023-K,Soybean,1.685
F02499,2023-K,Paddy,4.377
F02500,2023-K,Cotton,4.37
F02501,2023-K,Soybean,2.097
F02502,2023-K,Soybean,1.203
F02503,2023-K,Paddy,9.136
F02504,2023-K,Soybean,2.336
F02505,2023-K,Groundnut,2.385
F02506,2023-K,Soybean,1.866
F02507,2023-K,Soybean,2.641
F02508,2023-K,Cotton,1.728
F02509,2023-K,Cotton,1.83
F02510,2023-K,Soybean,1.745
F02511,2023-K,Soybean,3.336
F02512,2023-K,Cotton,1.332
F02513,2023-K,Soybean,9.469
F02514,2023-K,Cotton,2.276
F02515,2023-K,Soybean,2.622
F02516,2023-K,Soybean,1.939
F02517,2023-K,Soybean,3.386
F02518,2023-K,Groundnut,3.458
F02519,2023-K,Soybean,2.183
F02520,2023-K,Soybean,1.379
F02521,2023-K,Groundnut,2.543
F02522,2023-K,Soybean,3.583
F02523,2023-K,Soybean,3.178
F02524,2023-K,Soybean,2.33
F02525,2023-K,Soybean,2.742
F02526,2023-K,Paddy,5.268
F02527,2023-K,Soybean,1.625
F02528,2023-K,Soybean,3.481
F02529,2023-K,Soybean,0.988
F02530,2023-K,Soybean,3.113
F02531,2023-K,Paddy,8.957
F02532,2023-K,Soybean,1.075
F02533,2023-K,Groundnut,0.629
F02534,2023-K,Soybean,1.925
F02535,2023-K,Soybean,2.741
F02536,2023-K,Cotton,3.367
F02537,2023-K,Paddy,8.327
F02538,2023-K,Soybean,2.248
F02539,2023-K,Soybean,6.172
F02540,2023-K,Cotton,1.78
F02541,2023-K,Soybean,1.975
F02542,2023-K,Soybean,7.766
F02543,2023-K,Soybean,1.957
F02544,2023-K,Soybean,2.595
F02545,2023-K,Soybean,2.196
F02546,2023-K,Soybean,2.077
F02547,2023-K,Groundnut,4.138
F02548,2023-K,Soybean,1.559
F02549,2023-K,Groundnut,1.05
F02550,2023-K,Soybean,3.362
F02551,2023-K,Soybean,3.465
F02552,2023-K,Soybean,1.477
F02553,2023-K,Paddy,5.287
F02554,2023-K,Paddy,3.08
F02555,2023-K,Soybean,3.912
F02556,2023-K,Paddy,7.684
F02557,2023-K,Soybean,1.72
F02558,2023-K,Soybean,1.103
F02559,2023-K,Cotton,6.28
F02560,2023-K,Soybean,3.549
F02561,2023-K,Soybean,1.208
F02562,2023-K,Soybean,7.282
F02563,2023-K,Paddy,3.676
F02564,2023-K,Paddy,11.303
F02565,2023-K,Soybean,2.283
F02566,2023-K,Soybean,2.984
F02567,2023-K,Soybean,6.106
F02568,2023-K,Soybean,2.078
F02569,2023-K,Soybean,2.944
F02570,2023-K,Cotton,1.684
F02571,2023-K,Soybean,1.864
F02572,2023-K,Soybean,1.031
F01003,2023-R,Gram,1.019
F01005,2023-R,Gram,3.945
F01008,2023-R,Gram,0.975
F01009,2023-R,Gram,1.085
F01013,2023-R,Gram,1.854
F01017,2023-R,Gram,2.564
F01017,2023-R,Wheat,6.802
F01020,2023-R,Gram,0.5
F01020,2023-R,Wheat,1.431
F01021,2023-R,Gram,1.682
F01021,2023-R,Wheat,4.352
F01023,2023-R,Gram,1.27
F01029,2023-R,Gram,1.597
F01030,2023-R,Gram,0.517
F01030,2023-R,Wheat,1.294
F01032,2023-R,Gram,1.25
F01032,2023-R,Wheat,3.086
F01035,2023-R,Gram,0.754
F01035,2023-R,Wheat,2.07
F01036,2023-R,Gram,1.268
F01037,2023-R,Gram,1.023
F01037,2023-R,Wheat,2.447
F01042,2023-R,Gram,2.466
F01044,2023-R,Gram,2.853
F01044,2023-R,Wheat,7.365
F01048,2023-R,Gram,0.678
F01050,2023-R,Gram,3.704
F01051,2023-R,Gram,1.836
F01051,2023-R,Wheat,4.628
F01055,2023-R,Gram,2.067
F01055,2023-R,Wheat,5.48
F01057,2023-R,Gram,1.847
F01058,2023-R,Gram,3.558
F01064,2023-R,Gram,3.474
F01071,2023-R,Gram,1.235
F01075,2023-R,Gram,4.204
F01079,2023-R,Gram,1.331
F01081,2023-R,Gram,1.825
F01081,2023-R,Wheat,4.917
F01082,2023-R,Gram,1.062
F01087,2023-R,Gram,3.128
F01088,2023-R,Gram,0.707
F01088,2023-R,Wheat,1.825
F01090,2023-R,Gram,0.98
F01092,2023-R,Gram,1.543
F01093,2023-R,Gram,4.541
F01095,2023-R,Gram,0.843
F01095,2023-R,Wheat,2.01
F01098,2023-R,Gram,0.927
F01098,2023-R,Wheat,2.475
F01104,2023-R,Gram,3.321
F01105,2023-R,Gram,2.713
F01107,2023-R,Gram,1.956
F01110,2023-R,Gram,1.914
F01110,2023-R,Wheat,5.618
F01111,2023-R,Gram,1.772
F01112,2023-R,Gram,2.429
F01112,2023-R,Wheat,7.496
F01114,2023-R,Gram,1.852
F01115,2023-R,Gram,2.119
F01115,2023-R,Wheat,5.609
F01116,2023-R,Gram,1.604
F01117,2023-R,Gram,1.515
F01120,2023-R,Gram,2.067
F01120,2023-R,Wheat,5.561
F01121,2023-R,Gram,0.772
F01122,2023-R,Gram,0.563
F01122,2023-R,Wheat,1.394
F01131,2023-R,Gram,1.417
F01131,2023-R,Wheat,3.773
F01133,2023-R,Gram,0.799
F01133,2023-R,Wheat,2.306
F01135,2023-R,Gram,1.185
F01139,2023-R,Gram,1.078
F01139,2023-R,Wheat,3.121
F01141,2023-R,Gram,1.833
F01141,2023-R,Wheat,5.369
F01142,2023-R,Gram,1.034
F01146,2023-R,Gram,1.153
F01147,2023-R,Gram,2.445
F01147,2023-R,Wheat,6.477
F01151,2023-R,Gram,0.456
F01152,2023-R,Gram,2.994
F01153,2023-R,Gram,1.851
F01153,2023-R,Wheat,5.476
F01158,2023-R,Wheat,4.756
F01160,2023-R,Wheat,4.88
F01163,2023-R,Wheat,10.41
F01164,2023-R,Wheat,6.686
F01165,2023-R,Wheat,7.0
F01169,2023-R,Wheat,7.467
F01170,2023-R,Wheat,5.96
F01171,2023-R,Wheat,3.264
F01171,2023-R,Gram,1.22
F01176,2023-R,Wheat,2.438
F01179,2023-R,Wheat,6.974
F01179,2023-R,Gram,2.649
F01191,2023-R,Wheat,3.504
F01193,2023-R,Wheat,10.085
F01193,2023-R,Gram,3.631
F01197,2023-R,Wheat,2.616
F01199,2023-R,Wheat,7.427
F01200,2023-R,Wheat,4.532
F01202,2023-R,Wheat,7.649
F01203,2023-R,Wheat,3.558
F01207,2023-R,Wheat,5.321
F01211,2023-R,Wheat,5.732
F01211,2023-R,Gram,2.234
F01216,2023-R,Wheat,3.578
F01219,2023-R,Wheat,6.271
F01223,2023-R,Wheat,13.326
F01223,2023-R,Gram,5.237
F01225,2023-R,Wheat,4.806
F01226,2023-R,Wheat,2.858
F01227,2023-R,Wheat,8.242
F01227,2023-R,Gram,2.991
F01228,2023-R,Wheat,2.402
F01235,2023-R,Wheat,4.298
F01236,2023-R,Wheat,5.6
F01236,2023-R,Gram,1.984
F01238,2023-R,Wheat,1.986
F01246,2023-R,Wheat,8.394
F01246,2023-R,Gram,3.022
F01249,2023-R,Wheat,4.944
F01249,2023-R,Gram,1.884
F01263,2023-R,Wheat,4.424
F01263,2023-R,Gram,1.659
F01264,2023-R,Wheat,2.712
F01274,2023-R,Wheat,2.798
F01275,2023-R,Wheat,3.062
F01275,2023-R,Gram,1.105
F01276,2023-R,Wheat,3.566
F01276,2023-R,Gram,1.165
F01280,2023-R,Wheat,8.875
F01280,2023-R,Gram,3.219
F01283,2023-R,Wheat,2.607
F01283,2023-R,Gram,0.862
F01285,2023-R,Wheat,10.088
F01288,2023-R,Wheat,6.074
F01292,2023-R,Wheat,12.27
F01292,2023-R,Gram,4.653
F01293,2023-R,Wheat,5.913
F01296,2023-R,Wheat,6.255
F01296,2023-R,Gram,2.226
F01297,2023-R,Wheat,3.534
F01301,2023-R,Wheat,2.755
F01307,2023-R,Wheat,3.588
F01308,2023-R,Wheat,6.187
F01311,2023-R,Wheat,3.28
F01312,2023-R,Wheat,6.088
F01317,2023-R,Wheat,7.807
F01319,2023-R,Wheat,5.965
F01320,2023-R,Wheat,7.084
F01329,2023-R,Wheat,3.064
F01331,2023-R,Wheat,8.363
F01340,2023-R,Wheat,9.182
F01342,2023-R,Wheat,4.897
F01347,2023-R,Wheat,4.654
F01348,2023-R,Wheat,6.393
F01350,2023-R,Wheat,2.12
F01352,2023-R,Wheat,5.662
F01360,2023-R,Wheat,2.953
F01362,2023-R,Wheat,7.532
F01364,2023-R,Wheat,5.707
F01366,2023-R,Wheat,14.145
F01369,2023-R,Wheat,1.8
F01370,2023-R,Wheat,7.521
F01376,2023-R,Wheat,3.71
F01378,2023-R,Wheat,7.201
F01379,2023-R,Wheat,3.512
F01380,2023-R,Wheat,2.528
F01382,2023-R,Wheat,4.479
F01384,2023-R,Wheat,6.261
F01385,2023-R,Wheat,2.265
F01386,2023-R,Wheat,4.977
F01390,2023-R,Wheat,3.371
F01391,2023-R,Wheat,3.624
F01393,2023-R,Wheat,5.928
F01394,2023-R,Wheat,8.063
F01395,2023-R,Wheat,1.361
F01396,2023-R,Wheat,7.033
F01398,2023-R,Wheat,4.693
F01400,2023-R,Wheat,8.781
F01401,2023-R,Wheat,4.464
F01404,2023-R,Wheat,4.668
F01408,2023-R,Wheat,6.623
F01409,2023-R,Wheat,10.315
F01412,2023-R,Wheat,8.236
F01414,2023-R,Wheat,6.327
F01417,2023-R,Wheat,5.79
F01419,2023-R,Wheat,4.284
F01420,2023-R,Wheat,8.077
F01425,2023-R,Wheat,2.506
F01428,2023-R,Wheat,3.828
F01430,2023-R,Wheat,6.13
F01432,2023-R,Wheat,3.402
F01433,2023-R,Wheat,3.382
F01441,2023-R,Wheat,5.212
F01448,2023-R,Wheat,7.758
F01450,2023-R,Wheat,5.763
F01453,2023-R,Wheat,10.016
F01457,2023-R,Wheat,3.456
F01464,2023-R,Mustard,1.192
F01476,2023-R,Mustard,6.5
F01481,2023-R,Mustard,1.923
F01489,2023-R,Mustard,3.311
F01490,2023-R,Mustard,7.825
F01490,2023-R,Wheat,19.258
F01492,2023-R,Mustard,3.88
F01495,2023-R,Mustard,1.531
F01499,2023-R,Mustard,1.202
F01501,2023-R,Mustard,1.13
F01502,2023-R,Mustard,2.289
F01505,2023-R,Mustard,1.737
F01510,2023-R,Mustard,1.214
F01510,2023-R,Wheat,3.041
F01511,2023-R,Mustard,2.118
F01513,2023-R,Mustard,4.821
F01513,2023-R,Wheat,12.845
F01514,2023-R,Mustard,1.424
F01518,2023-R,Mustard,1.188
F01526,2023-R,Mustard,2.773
F01526,2023-R,Wheat,5.856
F01527,2023-R,Mustard,1.44
F01528,2023-R,Mustard,1.098
F01530,2023-R,Mustard,2.582
F01535,2023-R,Mustard,3.029
F01538,2023-R,Mustard,2.616
F01538,2023-R,Wheat,5.883
F01542,2023-R,Mustard,2.277
F01543,2023-R,Mustard,2.984
F01544,2023-R,Mustard,1.449
F01545,2023-R,Mustard,1.849
F01545,2023-R,Wheat,4.586
F01546,2023-R,Mustard,1.446
F01548,2023-R,Mustard,0.913
F01548,2023-R,Wheat,2.16
F01550,2023-R,Mustard,4.138
F01553,2023-R,Mustard,1.041
F01556,2023-R,Mustard,2.833
F01556,2023-R,Wheat,6.417
F01560,2023-R,Mustard,1.294
F01561,2023-R,Mustard,1.74
F01561,2023-R,Wheat,3.584
F01563,2023-R,Mustard,1.99
F01564,2023-R,Mustard,1.821
F01568,2023-R,Mustard,3.169
F01569,2023-R,Mustard,2.294
F01575,2023-R,Mustard,2.781
F01576,2023-R,Mustard,1.146
F01577,2023-R,Mustard,0.996
F01580,2023-R,Mustard,1.21
F01581,2023-R,Mustard,1.321
F01581,2023-R,Wheat,3.188
F01582,2023-R,Mustard,1.815
F01586,2023-R,Mustard,3.082
F01587,2023-R,Mustard,1.486
F01587,2023-R,Wheat,3.345
F01590,2023-R,Mustard,0.833
F01593,2023-R,Mustard,2.274
F01595,2023-R,Mustard,1.338
F01599,2023-R,Mustard,5.062
F01599,2023-R,Wheat,11.153
F01603,2023-R,Mustard,8.685
F01606,2023-R,Mustard,1.197
F01606,2023-R,Wheat,2.833
F01607,2023-R,Mustard,2.589
F01607,2023-R,Wheat,6.018
F01610,2023-R,Mustard,1.824
F01612,2023-R,Mustard,1.697
F01633,2023-R,Wheat,7.788
F01636,2023-R,Wheat,4.48
F01637,2023-R,Wheat,12.422
F01638,2023-R,Wheat,1.362
F01640,2023-R,Wheat,10.996
F01642,2023-R,Wheat,3.069
F01643,2023-R,Wheat,4.165
F01644,2023-R,Wheat,9.006
F01649,2023-R,Wheat,6.962
F01650,2023-R,Wheat,3.877
F01653,2023-R,Wheat,3.033
F01654,2023-R,Wheat,16.805
F01658,2023-R,Wheat,10.164
F01660,2023-R,Wheat,2.892
F01662,2023-R,Wheat,3.687
F01666,2023-R,Wheat,4.328
F01670,2023-R,Wheat,6.17
F01671,2023-R,Wheat,2.664
F01675,2023-R,Wheat,2.827
F01687,2023-R,Wheat,5.531
F01693,2023-R,Wheat,3.882
F01694,2023-R,Wheat,4.116
F01696,2023-R,Wheat,3.44
F01702,2023-R,Wheat,6.529
F01703,2023-R,Wheat,4.536
F01706,2023-R,Wheat,4.899
F01707,2023-R,Wheat,1.583
F01709,2023-R,Wheat,9.404
F01714,2023-R,Wheat,4.738
F01718,2023-R,Wheat,6.341
F01719,2023-R,Wheat,3.569
F01722,2023-R,Wheat,5.565
F01724,2023-R,Wheat,23.166
F01725,2023-R,Wheat,2.797
F01729,2023-R,Wheat,7.085
F01730,2023-R,Wheat,4.838
F01732,2023-R,Wheat,7.054
F01740,2023-R,Wheat,3.273
F01741,2023-R,Wheat,3.1
F01747,2023-R,Wheat,5.429
F01750,2023-R,Wheat,7.235
F01753,2023-R,Wheat,6.633
F01760,2023-R,Wheat,2.343
F01765,2023-R,Wheat,9.134
F01772,2023-R,Wheat,6.273
F01774,2023-R,Wheat,6.084
F01779,2023-R,Wheat,5.93
F01781,2023-R,Wheat,6.3
F01782,2023-R,Wheat,18.764
F01783,2023-R,Wheat,2.713
F01783,2023-R,Gram,1.077
F01784,2023-R,Wheat,3.552
F01784,2023-R,Gram,1.343
F01786,2023-R,Wheat,6.659
F01787,2023-R,Wheat,6.08
F01788,2023-R,Wheat,14.659
F01791,2023-R,Wheat,4.446
F01794,2023-R,Wheat,2.782
F01798,2023-R,Wheat,19.643
F01800,2023-R,Wheat,4.881
F01801,2023-R,Wheat,6.428
F01803,2023-R,Wheat,11.746
F01805,2023-R,Wheat,4.026
F01806,2023-R,Wheat,4.425
F01809,2023-R,Wheat,10.388
F01815,2023-R,Wheat,2.785
F01815,2023-R,Gram,0.943
F01817,2023-R,Wheat,1.929
F01817,2023-R,Gram,0.695
F01818,2023-R,Wheat,6.322
F01818,2023-R,Gram,2.46
F01823,2023-R,Wheat,1.789
F01823,2023-R,Gram,0.64
F01825,2023-R,Wheat,10.091
F01829,2023-R,Wheat,9.273
F01831,2023-R,Wheat,7.525
F01833,2023-R,Wheat,4.105
F01833,2023-R,Gram,1.524
F01837,2023-R,Wheat,4.473
F01838,2023-R,Wheat,9.666
F01839,2023-R,Wheat,4.511
F01842,2023-R,Wheat,4.152
F01843,2023-R,Wheat,3.515
F01844,2023-R,Wheat,3.459
F01846,2023-R,Wheat,5.108
F01848,2023-R,Wheat,6.614
F01849,2023-R,Wheat,4.517
F01849,2023-R,Gram,1.815
F01851,2023-R,Wheat,9.42
F01851,2023-R,Gram,3.145
F01852,2023-R,Wheat,19.943
F01852,2023-R,Gram,7.507
F01858,2023-R,Wheat,4.159
F01859,2023-R,Wheat,4.965
F01859,2023-R,Gram,1.644
F01865,2023-R,Wheat,8.17
F01866,2023-R,Wheat,3.097
F01866,2023-R,Gram,1.2
F01867,2023-R,Wheat,2.695
F01873,2023-R,Wheat,3.031
F01875,2023-R,Wheat,6.23
F01876,2023-R,Wheat,4.9
F01878,2023-R,Wheat,3.557
F01880,2023-R,Wheat,8.798
F01881,2023-R,Wheat,4.019
F01882,2023-R,Wheat,4.476
F01886,2023-R,Wheat,13.621
F01889,2023-R,Wheat,10.382
F01890,2023-R,Wheat,6.212
F01891,2023-R,Wheat,5.152
F01893,2023-R,Wheat,3.277
F01893,2023-R,Gram,1.38
F01899,2023-R,Wheat,13.964
F01899,2023-R,Gram,5.172
F01903,2023-R,Wheat,3.544
F01903,2023-R,Gram,1.25
F01904,2023-R,Wheat,2.016
F01905,2023-R,Wheat,5.28
F01907,2023-R,Wheat,6.365
F01907,2023-R,Gram,2.171
F01909,2023-R,Wheat,17.129
F01913,2023-R,Mustard,1.81
F01914,2023-R,Mustard,1.273
F01914,2023-R,Wheat,2.769
F01915,2023-R,Mustard,2.389
F01915,2023-R,Wheat,5.311
F01916,2023-R,Mustard,4.171
F01917,2023-R,Mustard,0.753
F01918,2023-R,Mustard,0.978
F01920,2023-R,Mustard,1.743
F01921,2023-R,Mustard,1.768
F01921,2023-R,Wheat,4.043
F01922,2023-R,Mustard,2.586
F01922,2023-R,Wheat,6.386
F01927,2023-R,Mustard,1.475
F01927,2023-R,Wheat,3.639
F01929,2023-R,Mustard,1.475
F01931,2023-R,Mustard,1.538
F01931,2023-R,Wheat,3.866
F01933,2023-R,Mustard,1.328
F01933,2023-R,Wheat,3.217
F01934,2023-R,Mustard,2.053
F01934,2023-R,Wheat,4.686
F01937,2023-R,Mustard,2.142
F01939,2023-R,Mustard,2.789
F01940,2023-R,Mustard,1.309
F01948,2023-R,Mustard,2.102
F01948,2023-R,Wheat,5.402
F01949,2023-R,Mustard,1.884
F01951,2023-R,Mustard,3.441
F01952,2023-R,Mustard,2.097
F01958,2023-R,Mustard,1.079
F01959,2023-R,Mustard,1.464
F01964,2023-R,Mustard,0.967
F01969,2023-R,Mustard,1.677
F01973,2023-R,Mustard,2.75
F01974,2023-R,Mustard,1.289
F01976,2023-R,Mustard,1.97
F01978,2023-R,Mustard,3.742
F01978,2023-R,Wheat,8.938
F01979,2023-R,Mustard,1.243
F01983,2023-R,Mustard,2.352
F01986,2023-R,Mustard,2.411
F01989,2023-R,Mustard,1.39
F01989,2023-R,Wheat,3.543
F01990,2023-R,Mustard,3.78
F01991,2023-R,Mustard,1.785
F01994,2023-R,Mustard,2.421
F01998,2023-R,Mustard,3.858
F02002,2023-R,Mustard,1.122
F02002,2023-R,Wheat,2.775
F02012,2023-R,Mustard,2.148
F02013,2023-R,Mustard,1.598
F02020,2023-R,Mustard,4.88
F02021,2023-R,Mustard,2.806
F02022,2023-R,Mustard,3.127
F02026,2023-R,Mustard,1.881
F02031,2023-R,Mustard,1.875
F02031,2023-R,Wheat,4.493
F02035,2023-R,Mustard,3.044
F02036,2023-R,Mustard,3.054
F02036,2023-R,Wheat,7.087
F02038,2023-R,Mustard,3.657
F02038,2023-R,Wheat,8.095
F02041,2023-R,Mustard,1.164
F02042,2023-R,Mustard,1.197
F02042,2023-R,Wheat,2.772
F02044,2023-R,Mustard,3.546
F02046,2023-R,Mustard,2.245
F02049,2023-R,Mustard,2.053
F02052,2023-R,Mustard,2.165
F02052,2023-R,Wheat,5.332
F02053,2023-R,Mustard,1.135
F02055,2023-R,Mustard,1.968
F02057,2023-R,Mustard,1.564
F02057,2023-R,Wheat,3.974
F02060,2023-R,Mustard,6.044
F02060,2023-R,Wheat,13.533
F02061,2023-R,Mustard,2.442
F02064,2023-R,Mustard,3.664
F02065,2023-R,Mustard,5.09
F02066,2023-R,Mustard,1.165
F02068,2023-R,Mustard,1.756
F02070,2023-R,Mustard,2.668
F02072,2023-R,Mustard,8.808
F02073,2023-R,Mustard,1.811
F02073,2023-R,Gram,1.515
F02076,2023-R,Mustard,2.322
F02079,2023-R,Mustard,1.334
F02083,2023-R,Mustard,1.906
F02085,2023-R,Mustard,4.013
F02086,2023-R,Mustard,0.689
F02088,2023-R,Mustard,2.174
F02090,2023-R,Mustard,1.731
F02091,2023-R,Mustard,2.502
F02091,2023-R,Gram,2.277
F02092,2023-R,Mustard,1.56
F02093,2023-R,Mustard,1.143
F02093,2023-R,Gram,0.986
F02095,2023-R,Mustard,6.307
F02096,2023-R,Mustard,0.581
F02097,2023-R,Mustard,2.721
F02104,2023-R,Mustard,0.596
F02105,2023-R,Mustard,1.436
F02106,2023-R,Mustard,2.071
F02107,2023-R,Mustard,2.016
F02107,2023-R,Gram,1.69
F02108,2023-R,Mustard,3.509
F02121,2023-R,Mustard,2.613
F02123,2023-R,Mustard,1.55
F02128,2023-R,Mustard,3.532
F02129,2023-R,Mustard,3.196
F02129,2023-R,Gram,2.899
F02133,2023-R,Mustard,1.566
F02133,2023-R,Gram,1.532
F02134,2023-R,Mustard,1.714
