farmer_id,season,side_share,yield_factor,severe_drought,defected_after
F02022,2024-K,0.0,0.798,False,True
F02023,2024-K,0.0,0.799,False,True
F02025,2024-K,0.0,0.709,False,True
F02027,2024-K,0.0,0.631,False,True
F02028,2024-K,0.0,0.602,False,True
F02029,2024-K,0.0,0.634,False,True
F02030,2024-K,0.0,0.594,False,True
F02031,2024-K,0.926,0.677,False,False
F02033,2024-K,0.0,0.62,False,True
F02034,2024-K,0.0,0.666,False,True
F02035,2024-K,0.82,0.683,False,False
F02036,2024-K,0.511,0.787,False,False
F02037,2024-K,0.0,0.645,False,True
F02038,2024-K,0.797,0.759,False,False
F02039,2024-K,0.0,0.655,False,True
F02040,2024-K,0.0,0.731,False,True
F02041,2024-K,0.762,0.55,False,False
F02042,2024-K,0.794,0.634,False,False
F02043,2024-K,0.0,0.609,False,True
F02044,2024-K,0.261,0.75,False,False
F02045,2024-K,0.0,0.642,False,True
F02046,2024-K,0.261,0.578,False,False
F02047,2024-K,0.0,0.726,False,True
F02048,2024-K,0.0,0.753,False,True
F02049,2024-K,0.71,0.582,False,False
F02050,2024-K,0.0,0.628,False,True
F02051,2024-K,0.0,0.748,False,True
F02052,2024-K,0.0,0.566,False,True
F02053,2024-K,0.0,0.718,False,True
F02055,2024-K,0.0,0.626,False,True
F02056,2024-K,0.0,0.741,False,True
F02057,2024-K,0.0,0.627,False,True
F02058,2024-K,0.0,0.662,False,True
F02059,2024-K,0.0,0.697,False,True
F02060,2024-K,0.826,0.707,False,False
F02061,2024-K,0.8,0.724,False,False
F02062,2024-K,0.0,0.679,False,True
F02063,2024-K,0.0,0.94,False,True
F02064,2024-K,0.67,1.041,False,False
F02065,2024-K,0.892,0.929,False,False
F02066,2024-K,0.903,0.949,False,False
F02068,2024-K,0.866,0.968,False,False
F02069,2024-K,0.0,1.029,False,True
F02070,2024-K,0.0,0.945,False,True
F02071,2024-K,0.0,0.981,False,True
F02072,2024-K,0.0,1.059,False,True
F02073,2024-K,0.592,1.058,False,True
F02074,2024-K,0.0,0.989,False,True
F02075,2024-K,0.0,0.927,False,True
F02076,2024-K,0.337,0.949,False,True
F02077,2024-K,0.0,0.96,False,True
F02078,2024-K,0.0,0.988,False,True
F02079,2024-K,0.92,0.964,False,False
F02081,2024-K,0.0,0.974,False,True
F02082,2024-K,0.0,0.987,False,True
F02083,2024-K,0.915,1.019,False,False
F02084,2024-K,0.0,0.921,False,True
F02085,2024-K,0.213,0.939,False,True
F02086,2024-K,0.0,0.992,False,True
F02087,2024-K,0.0,1.03,False,True
F02088,2024-K,0.346,0.971,False,False
F02089,2024-K,0.0,0.939,False,True
F02090,2024-K,0.885,0.944,False,False
F02091,2024-K,0.91,1.007,False,False
F02092,2024-K,0.903,0.941,False,False
F02093,2024-K,0.333,0.957,False,True
F02094,2024-K,0.0,1.057,False,True
F02095,2024-K,0.901,0.959,False,False
F02096,2024-K,0.89,0.971,False,False
F02097,2024-K,0.0,0.954,False,True
F02098,2024-K,0.0,1.029,False,True
F02099,2024-K,0.0,1.034,False,True
F02100,2024-K,0.0,0.953,False,True
F02101,2024-K,0.0,1.044,False,True
F02102,2024-K,0.0,0.932,False,True
F02103,2024-K,0.0,1.006,False,True
F02104,2024-K,0.831,0.982,False,False
F02105,2024-K,0.0,1.017,False,True
F02106,2024-K,0.0,0.921,False,True
F02107,2024-K,0.888,1.048,False,False
F02108,2024-K,0.595,1.056,False,False
F02109,2024-K,0.0,0.979,False,True
F02110,2024-K,0.0,0.951,False,True
F02111,2024-K,0.0,0.967,False,True
F02113,2024-K,0.0,0.945,False,True
F02114,2024-K,0.0,0.995,False,True
F02116,2024-K,0.0,0.952,False,True
F02117,2024-K,0.0,1.033,False,True
F02118,2024-K,0.0,0.998,False,True
F02119,2024-K,0.0,0.922,False,True
F02120,2024-K,0.0,0.937,False,True
F02121,2024-K,0.553,0.991,False,False
F02122,2024-K,0.0,1.002,False,True
F02123,2024-K,0.805,1.04,False,False
F02124,2024-K,0.0,1.034,False,True
F02125,2024-K,0.0,0.967,False,True
F02126,2024-K,0.0,0.979,False,True
F02127,2024-K,0.0,1.001,False,True
F02128,2024-K,0.564,1.025,False,False
F02129,2024-K,0.0,0.948,False,True
F02130,2024-K,0.0,1.02,False,True
F02131,2024-K,0.0,1.004,False,True
F02132,2024-K,0.0,1.05,False,True
F02133,2024-K,0.813,0.973,False,False
F02134,2024-K,0.0,0.951,False,True
F02135,2024-K,0.0,0.965,False,True
F02136,2024-K,0.0,0.975,False,True
F02137,2024-K,0.271,0.939,False,True
F02138,2024-K,0.0,0.965,False,True
F02139,2024-K,0.0,0.924,False,True
F02140,2024-K,0.0,1.004,False,True
F02141,2024-K,0.0,1.012,False,True
F02142,2024-K,0.0,1.037,False,True
F02143,2024-K,0.0,0.974,False,True
F02144,2024-K,0.916,1.0,False,False
F02145,2024-K,0.832,0.945,False,False
F02146,2024-K,0.898,0.995,False,False
F02147,2024-K,0.0,0.923,False,True
F02148,2024-K,0.0,0.986,False,True
F02149,2024-K,0.871,0.965,False,False
F02150,2024-K,0.0,1.027,False,True
F02151,2024-K,0.899,0.936,False,False
F02152,2024-K,0.0,0.933,False,True
F02153,2024-K,0.0,0.993,False,True
F02154,2024-K,0.871,0.971,False,False
F02155,2024-K,0.0,0.981,False,True
F02156,2024-K,0.89,1.046,False,False
F02157,2024-K,0.0,1.027,False,True
F02158,2024-K,0.0,0.924,False,True
F02159,2024-K,0.0,1.016,False,True
F02160,2024-K,0.0,0.989,False,True
F02161,2024-K,0.0,1.006,False,True
F02162,2024-K,0.787,0.926,False,False
F02163,2024-K,0.0,1.056,False,True
F02164,2024-K,0.0,1.011,False,True
F02165,2024-K,0.0,0.97,False,True
F02166,2024-K,0.0,1.015,False,True
F02167,2024-K,0.0,0.974,False,True
F02168,2024-K,0.581,0.999,False,False
F02169,2024-K,0.0,1.026,False,True
F02170,2024-K,0.0,1.042,False,True
F02172,2024-K,0.0,0.952,False,True
F02173,2024-K,0.0,1.016,False,True
F02174,2024-K,0.813,0.986,False,False
F02175,2024-K,0.0,1.004,False,True
F02176,2024-K,0.0,0.922,False,True
F02177,2024-K,0.0,1.043,False,True
F02178,2024-K,0.806,0.965,False,False
F02179,2024-K,0.0,1.02,False,True
F02180,2024-K,0.0,0.97,False,True
F02181,2024-K,0.0,1.041,False,True
F02182,2024-K,0.0,0.974,False,True
F02183,2024-K,0.0,1.022,False,True
F02184,2024-K,0.537,0.944,False,False
F02185,2024-K,0.0,0.965,False,True
F02186,2024-K,0.0,0.951,False,True
F02187,2024-K,0.0,0.997,False,True
F02188,2024-K,0.0,1.047,False,True
F02189,2024-K,0.825,0.948,False,False
F02190,2024-K,0.0,1.046,False,True
F02191,2024-K,0.0,0.929,False,True
F02192,2024-K,0.0,1.043,False,True
F02193,2024-K,0.0,1.029,False,True
F02195,2024-K,0.843,1.049,False,False
F02196,2024-K,0.509,0.977,False,False
F02197,2024-K,0.0,1.034,False,True
F02198,2024-K,0.0,0.937,False,True
F02199,2024-K,0.0,0.979,False,True
F02200,2024-K,0.0,0.948,False,True
F02201,2024-K,0.831,0.925,False,False
F02202,2024-K,0.581,1.009,False,False
F02203,2024-K,0.0,0.979,False,True
F02204,2024-K,0.0,1.033,False,True
F02205,2024-K,0.0,0.929,False,True
F02206,2024-K,0.0,1.006,False,True
F02207,2024-K,0.831,1.051,False,False
F02208,2024-K,0.556,1.047,False,False
F02209,2024-K,0.825,1.02,False,False
F02210,2024-K,0.0,0.92,False,True
F02211,2024-K,0.828,0.959,False,False
F02212,2024-K,0.0,1.006,False,True
F02214,2024-K,0.0,1.004,False,True
F02215,2024-K,0.0,1.046,False,True
F02216,2024-K,0.0,1.016,False,True
F02217,2024-K,0.824,0.921,False,False
F02218,2024-K,0.0,1.013,False,True
F02219,2024-K,0.0,1.017,False,True
F02220,2024-K,0.498,0.945,False,False
F02221,2024-K,0.0,0.925,False,True
F02222,2024-K,0.329,0.93,False,False
F02223,2024-K,0.0,0.965,False,True
F02224,2024-K,0.0,0.978,False,True
F02225,2024-K,0.832,0.985,False,False
F02226,2024-K,0.599,1.044,False,False
F02227,2024-K,0.809,0.756,False,False
F02228,2024-K,0.0,1.022,False,True
F02229,2024-K,0.0,1.025,False,True
F02231,2024-K,0.839,0.577,False,False
F02232,2024-K,0.0,1.014,False,True
F02233,2024-K,0.865,0.999,False,False
F02234,2024-K,0.818,0.944,False,False
F02235,2024-K,0.0,1.051,False,True
F02236,2024-K,0.0,1.003,False,True
F02237,2024-K,0.0,0.248,True,True
F02238,2024-K,0.0,1.004,False,True
F02240,2024-K,0.0,0.966,False,True
F02241,2024-K,0.0,0.264,True,True
F02242,2024-K,0.0,1.042,False,True
F02243,2024-K,0.814,0.658,False,False
F02244,2024-K,0.84,1.039,False,False
F02245,2024-K,0.786,1.018,False,False
F02246,2024-K,0.0,1.031,False,True
F02247,2024-K,0.0,0.985,False,True
F02248,2024-K,0.856,0.303,True,False
F02249,2024-K,0.0,0.686,False,True
F02250,2024-K,0.55,0.575,False,False
F02251,2024-K,0.0,0.937,False,True
F02252,2024-K,0.869,0.948,False,False
F02253,2024-K,0.0,0.959,False,True
F02254,2024-K,0.0,0.988,False,True
F02255,2024-K,0.0,1.051,False,True
F02256,2024-K,0.0,0.926,False,True
F02257,2024-K,0.0,1.028,False,True
F02258,2024-K,0.0,0.971,False,True
F02259,2024-K,0.0,0.745,False,True
F02261,2024-K,0.869,1.02,False,False
F02262,2024-K,0.801,0.939,False,False
F02263,2024-K,0.817,0.992,False,False
F02264,2024-K,0.0,1.059,False,True
F02265,2024-K,0.0,1.0,False,True
F02266,2024-K,0.821,1.037,False,False
F02267,2024-K,0.0,0.606,False,True
F02268,2024-K,0.0,1.057,False,True
F02269,2024-K,0.0,0.15,True,True
F02270,2024-K,0.809,1.001,False,False
F02271,2024-K,0.0,0.197,True,True
F02272,2024-K,0.519,0.927,False,False
F02273,2024-K,0.83,1.053,False,False
F02274,2024-K,0.881,1.054,False,False
F02275,2024-K,0.279,0.661,False,True
F02276,2024-K,0.0,0.963,False,True
F02277,2024-K,0.0,0.937,False,True
F02278,2024-K,0.0,1.022,False,True
F02279,2024-K,0.899,0.957,False,False
F02280,2024-K,0.822,0.97,False,False
F02281,2024-K,0.792,0.998,False,False
F02282,2024-K,0.0,0.987,False,True
F02283,2024-K,0.0,0.979,False,True
F02285,2024-K,0.899,1.011,False,False
F02286,2024-K,0.0,1.021,False,True
F02287,2024-K,0.0,0.251,True,True
F02288,2024-K,0.0,0.953,False,True
F02289,2024-K,0.511,0.984,False,False
F02290,2024-K,0.0,0.98,False,True
F02291,2024-K,0.0,0.998,False,True
F02292,2024-K,0.899,1.01,False,False
F02293,2024-K,0.0,0.58,False,True
F02294,2024-K,0.902,0.287,True,False
F02295,2024-K,0.0,0.197,True,True
F02296,2024-K,0.845,0.922,False,False
F02297,2024-K,0.0,0.953,False,True
F02298,2024-K,0.48,0.751,False,False
F02299,2024-K,0.0,0.935,False,True
F02300,2024-K,0.798,1.013,False,False
F02301,2024-K,0.747,0.738,False,False
F02302,2024-K,0.562,0.935,False,False
F02303,2024-K,0.0,0.184,True,True
F02304,2024-K,0.828,1.057,False,False
F02305,2024-K,0.565,1.007,False,False
F02306,2024-K,0.524,0.257,True,False
F02307,2024-K,0.786,1.002,False,False
F02308,2024-K,0.0,0.967,False,True
F02309,2024-K,0.511,1.044,False,False
F02310,2024-K,0.335,0.993,False,True
F02311,2024-K,0.0,1.025,False,True
F02312,2024-K,0.0,0.97,False,True
F02313,2024-K,0.522,0.932,False,False
F02314,2024-K,0.0,1.051,False,True
F02315,2024-K,0.0,0.971,False,True
F02316,2024-K,0.768,1.024,False,False
F02317,2024-K,0.0,0.239,True,True
F02318,2024-K,0.0,0.961,False,True
F02319,2024-K,0.0,1.047,False,True
F02320,2024-K,0.0,0.633,False,True
F02321,2024-K,0.0,1.01,False,True
F02322,2024-K,0.0,0.29,True,True
F02323,2024-K,0.785,0.983,False,False
F02324,2024-K,0.0,0.938,False,True
F02325,2024-K,0.566,0.955,False,False
F02326,2024-K,0.0,0.675,False,True
F02327,2024-K,0.0,1.034,False,True
F02328,2024-K,0.445,0.311,True,False
F02329,2024-K,0.0,1.012,False,True
F02330,2024-K,0.0,0.993,False,True
F02331,2024-K,0.0,1.04,False,True
F02332,2024-K,0.0,0.959,False,True
F02333,2024-K,0.0,0.97,False,True
F02334,2024-K,0.0,0.562,False,True
F02335,2024-K,0.0,0.929,False,True
F02336,2024-K,0.0,0.931,False,True
F02337,2024-K,0.0,1.009,False,True
F02338,2024-K,0.824,0.932,False,False
F02339,2024-K,0.553,0.987,False,False
F02340,2024-K,0.879,1.003,False,True
F02341,2024-K,0.0,0.674,False,True
F02342,2024-K,0.0,0.69,False,True
F02343,2024-K,0.0,0.991,False,True
F02344,2024-K,0.0,0.967,False,True
F02345,2024-K,0.711,1.032,False,False
F02346,2024-K,0.0,1.058,False,True
F02347,2024-K,0.0,0.939,False,True
F02348,2024-K,0.0,0.658,False,True
F02349,2024-K,0.0,0.95,False,True
F02350,2024-K,0.0,1.008,False,True
F02351,2024-K,0.0,0.983,False,True
F02352,2024-K,0.0,0.926,False,True
F02353,2024-K,0.0,0.947,False,True
F02354,2024-K,0.0,1.046,False,True
F02355,2024-K,0.0,1.033,False,True
F02356,2024-K,0.0,1.005,False,True
F02357,2024-K,0.0,0.314,True,True
F02358,2024-K,0.0,0.955,False,True
F02359,2024-K,0.0,0.211,True,True
F02360,2024-K,0.865,0.635,False,False
F02361,2024-K,0.0,1.013,False,True
F02362,2024-K,0.0,1.045,False,True
F02363,2024-K,0.751,0.218,True,False
F02364,2024-K,0.0,0.989,False,True
F02365,2024-K,0.566,1.011,False,False
F02366,2024-K,0.919,0.997,False,False
F02367,2024-K,0.0,0.993,False,True
F02368,2024-K,0.475,0.985,False,False
F02369,2024-K,0.488,1.05,False,False
F02370,2024-K,0.0,1.031,False,True
F02371,2024-K,0.902,0.313,True,False
F02372,2024-K,0.539,1.003,False,False
F02373,2024-K,0.0,0.931,False,True
F02374,2024-K,0.565,0.982,False,False
F02375,2024-K,0.0,1.002,False,True
F02376,2024-K,0.0,1.041,False,True
F02377,2024-K,0.0,0.985,False,True
F02378,2024-K,0.0,0.921,False,True
F02379,2024-K,0.0,1.048,False,True
F02380,2024-K,0.0,0.774,False,True
F02381,2024-K,0.0,1.023,False,True
F02382,2024-K,0.804,1.023,False,False
F02383,2024-K,0.801,1.031,False,False
F02384,2024-K,0.0,0.638,False,True
F02385,2024-K,0.781,1.004,False,False
F02386,2024-K,0.0,1.009,False,True
F02387,2024-K,0.0,0.949,False,True
F02388,2024-K,0.0,0.151,True,True
F02389,2024-K,0.0,1.056,False,True
F02390,2024-K,0.765,0.984,False,False
F02391,2024-K,0.821,0.922,False,False
F02392,2024-K,0.81,0.307,True,False
F02393,2024-K,0.0,0.94,False,True
F02394,2024-K,0.428,0.749,False,False
F02395,2024-K,0.0,0.966,False,True
F02396,2024-K,0.0,0.232,True,True
F02397,2024-K,0.865,1.012,False,False
F02399,2024-K,0.0,0.953,False,True
F02400,2024-K,0.0,1.003,False,True
F02401,2024-K,0.0,1.044,False,True
F02402,2024-K,0.0,0.974,False,True
F02403,2024-K,0.0,1.004,False,True
F02404,2024-K,0.0,1.013,False,True
F02405,2024-K,0.0,0.175,True,True
F02406,2024-K,0.779,0.718,False,False
F02407,2024-K,0.0,0.949,False,True
F02408,2024-K,0.0,0.14,True,True
F02409,2024-K,0.0,0.995,False,True
F02410,2024-K,0.0,0.63,False,True
F02411,2024-K,0.0,0.973,False,True
F02412,2024-K,0.833,0.762,False,False
F02413,2024-K,0.0,1.048,False,True
F02414,2024-K,0.0,1.045,False,True
F02415,2024-K,0.0,1.039,False,True
F02416,2024-K,0.0,0.724,False,True
F02417,2024-K,0.0,0.925,False,True
F02418,2024-K,0.0,0.285,True,True
F02419,2024-K,0.503,0.612,False,False
F02420,2024-K,0.44,0.165,True,False
F02421,2024-K,0.0,1.005,False,True
F02422,2024-K,0.803,0.586,False,False
F02423,2024-K,0.514,1.051,False,False
F02424,2024-K,0.0,0.941,False,True
F02425,2024-K,0.762,0.205,True,False
F02426,2024-K,0.0,1.052,False,True
F02427,2024-K,0.0,1.011,False,True
F02429,2024-K,0.53,0.746,False,False
F02430,2024-K,0.0,0.932,False,True
F02431,2024-K,0.0,1.016,False,True
F02432,2024-K,0.0,0.57,False,True
F02433,2024-K,0.0,1.014,False,True
F02434,2024-K,0.665,0.183,True,False
F02435,2024-K,0.0,0.269,True,True
F02436,2024-K,0.0,0.93,False,True
F02437,2024-K,0.0,0.974,False,True
F02438,2024-K,0.0,0.927,False,True
F02440,2024-K,0.798,0.732,False,False
F02441,2024-K,0.865,0.949,False,False
F02442,2024-K,0.867,1.018,False,False
F02443,2024-K,0.0,0.962,False,True
F02444,2024-K,0.842,1.006,False,False
F02445,2024-K,0.925,0.659,False,False
F02446,2024-K,0.0,1.015,False,True
F02447,2024-K,0.0,0.711,False,True
F02448,2024-K,0.0,0.273,True,True
F02449,2024-K,0.0,1.023,False,True
F02451,2024-K,0.728,1.019,False,False
F02452,2024-K,0.861,0.992,False,False
F02453,2024-K,0.517,0.562,False,False
F02454,2024-K,0.734,1.016,False,False
F02455,2024-K,0.0,0.985,False,True
F02456,2024-K,0.0,0.995,False,True
F02457,2024-K,0.0,1.01,False,True
F02458,2024-K,0.488,1.016,False,False
F02459,2024-K,0.0,0.194,True,True
F02460,2024-K,0.903,1.028,False,False
F02461,2024-K,0.744,1.004,False,False
F02462,2024-K,0.0,0.206,True,True
F02463,2024-K,0.0,0.149,True,True
F02464,2024-K,0.0,1.02,False,True
F02465,2024-K,0.787,0.558,False,False
F02466,2024-K,0.899,1.049,False,False
F02467,2024-K,0.0,0.198,True,True
F02468,2024-K,0.804,0.928,False,False
F02469,2024-K,0.541,1.024,False,False
F02470,2024-K,0.0,0.977,False,True
F02471,2024-K,0.314,0.941,False,True
F02472,2024-K,0.463,1.032,False,False
F02473,2024-K,0.464,1.014,False,False
F02474,2024-K,0.448,0.623,False,False
F02475,2024-K,0.833,1.03,False,False
F02476,2024-K,0.0,0.966,False,True
F02477,2024-K,0.0,0.602,False,True
F02478,2024-K,0.778,0.712,False,False
F02479,2024-K,0.503,0.938,False,False
F02480,2024-K,0.0,1.013,False,True
F02481,2024-K,0.589,1.025,False,False
F02482,2024-K,0.0,1.022,False,True
F02483,2024-K,0.494,0.946,False,False
F02484,2024-K,0.0,0.656,False,True
F02486,2024-K,0.552,0.965,False,False
F02487,2024-K,0.0,1.013,False,True
F02488,2024-K,0.777,0.988,False,False
F02489,2024-K,0.591,1.008,False,False
F02490,2024-K,0.0,1.017,False,True
F02491,2024-K,0.606,0.235,True,False
F02492,2024-K,0.731,0.982,False,False
F02495,2024-K,0.0,0.209,True,True
F02496,2024-K,0.721,1.044,False,False
F02497,2024-K,0.0,0.937,False,True
F02498,2024-K,0.695,1.005,False,False
F02499,2024-K,0.73,0.189,True,False
F02500,2024-K,0.0,1.003,False,True
F02501,2024-K,0.534,1.039,False,False
F02502,2024-K,0.287,1.011,False,True
F02503,2024-K,0.671,0.272,True,False
F02504,2024-K,0.904,0.996,False,False
F02505,2024-K,0.0,0.986,False,True
F02506,2024-K,0.18,0.952,False,True
F02507,2024-K,0.333,1.036,False,False
F02508,2024-K,0.508,0.999,False,False
F02509,2024-K,0.0,1.04,False,True
F02510,2024-K,0.429,0.648,False,False
F02511,2024-K,0.0,1.018,False,True
F02512,2024-K,0.0,0.941,False,True
F02513,2024-K,0.751,0.712,False,False
F02514,2024-K,0.538,0.98,False,False
F02515,2024-K,0.82,0.948,False,False
F02516,2024-K,0.84,1.049,False,False
F02517,2024-K,0.668,0.974,False,False
F02518,2024-K,0.0,1.037,False,True
F02519,2024-K,0.0,0.624,False,True
F02520,2024-K,0.478,0.983,False,False
F02521,2024-K,0.0,0.932,False,True
F02522,2024-K,0.786,0.944,False,False
F02523,2024-K,0.0,0.583,False,True
F02524,2024-K,0.0,0.988,False,True
F02525,2024-K,0.557,0.926,False,False
F02526,2024-K,0.0,0.296,True,True
F02527,2024-K,0.341,1.006,False,True
F02528,2024-K,0.0,1.052,False,True
F02529,2024-K,0.666,0.955,False,False
F02530,2024-K,0.0,0.95,False,True
F02531,2024-K,0.848,0.218,True,False
F02532,2024-K,0.717,1.016,False,False
F02533,2024-K,0.472,1.017,False,False
F02534,2024-K,0.531,0.947,False,False
F02535,2024-K,0.0,0.957,False,True
F02536,2024-K,0.0,0.962,False,True
F02537,2024-K,0.0,0.173,True,True
F02538,2024-K,0.0,1.009,False,True
F02539,2024-K,0.462,0.946,False,False
F02540,2024-K,0.571,1.051,False,False
F02541,2024-K,0.593,1.004,False,False
F02542,2024-K,0.843,0.707,False,False
F02543,2024-K,0.732,1.053,False,False
F02544,2024-K,0.0,0.952,False,True
F02545,2024-K,0.0,0.949,False,True
F02546,2024-K,0.0,0.583,False,True
F02547,2024-K,0.649,0.966,False,False
F02548,2024-K,0.0,0.995,False,True
F02549,2024-K,0.542,1.054,False,False
F02550,2024-K,0.717,0.974,False,False
F02551,2024-K,0.0,0.554,False,True
F02552,2024-K,0.0,1.042,False,True
F02553,2024-K,0.0,0.17,True,True
F02554,2024-K,0.559,0.181,True,False
F02555,2024-K,0.0,0.577,False,True
F02556,2024-K,0.648,0.204,True,False
F02557,2024-K,0.459,0.711,False,False
F02558,2024-K,0.0,0.983,False,True
F02559,2024-K,0.762,1.02,False,False
F02560,2024-K,0.0,0.92,False,True
F02561,2024-K,0.715,0.74,False,False
F02562,2024-K,0.0,0.705,False,True
F02563,2024-K,0.887,0.256,True,False
F02564,2024-K,0.845,0.225,True,False
F02565,2024-K,0.0,1.046,False,True
F02566,2024-K,0.569,0.782,False,False
F02567,2024-K,0.0,0.987,False,True
F02568,2024-K,0.697,1.046,False,False
F02569,2024-K,0.778,0.925,False,False
F02570,2024-K,0.0,0.983,False,True
F02571,2024-K,0.0,1.055,False,True
F02572,2024-K,0.0,0.925,False,True
F02573,2024-K,0.538,0.986,False,False
F02574,2024-K,0.0,0.155,True,True
F02575,2024-K,0.323,0.243,True,True
F02576,2024-K,0.34,1.014,False,True
F02577,2024-K,0.364,1.042,False,True
F02578,2024-K,0.6,0.939,False,False
F02579,2024-K,0.532,0.999,False,False
F02580,2024-K,0.485,1.026,False,False
F02581,2024-K,0.0,0.967,False,True
F02582,2024-K,0.529,0.98,False,False
F02583,2024-K,0.316,0.952,False,True
F02584,2024-K,0.573,0.951,False,False
F02585,2024-K,0.692,0.922,False,False
F02586,2024-K,0.0,0.188,True,True
F02587,2024-K,0.818,0.947,False,False
F02588,2024-K,0.583,1.033,False,False
F02589,2024-K,0.693,0.194,True,False
F02590,2024-K,0.597,1.058,False,False
F02591,2024-K,0.0,1.03,False,True
F02592,2024-K,0.492,1.048,False,False
F02593,2024-K,0.324,1.048,False,True
F02594,2024-K,0.0,0.154,True,True
F02595,2024-K,0.562,0.945,False,False
F02596,2024-K,0.724,0.968,False,False
F02597,2024-K,0.0,0.949,False,True
F02598,2024-K,0.452,0.932,False,True
F02599,2024-K,0.747,1.016,False,False
F02600,2024-K,0.0,0.711,False,True
F02601,2024-K,0.0,0.973,False,True
F02602,2024-K,0.0,1.013,False,True
F02603,2024-K,0.0,1.026,False,True
F02604,2024-K,0.0,0.934,False,True
F02605,2024-K,0.716,0.956,False,False
F02606,2024-K,0.237,1.001,False,True
F02607,2024-K,0.646,0.661,False,False
F02608,2024-K,0.469,0.982,False,False
F02609,2024-K,0.662,0.992,False,False
F02610,2024-K,0.474,0.953,False,False
F02611,2024-K,0.411,0.991,False,False
F02612,2024-K,0.562,1.025,False,False
F02613,2024-K,0.68,0.999,False,False
F02614,2024-K,0.596,0.2,True,False
F02615,2024-K,0.6,0.759,False,False
F02616,2024-K,0.678,0.578,False,False
F02617,2024-K,0.665,0.999,False,False
F02618,2024-K,0.191,0.923,False,True
F02619,2024-K,0.542,0.958,False,False
F02620,2024-K,0.506,1.059,False,False
F02621,2024-K,0.481,0.999,False,False
F02622,2024-K,0.606,1.017,False,False
F02623,2024-K,0.661,0.623,False,False
F02624,2024-K,0.329,1.042,False,True
F02625,2024-K,0.633,0.928,False,False
F02626,2024-K,0.24,1.049,False,True
F02627,2024-K,0.578,0.585,False,False
F02628,2024-K,0.495,0.945,False,False
F02629,2024-K,0.332,1.005,False,True
F02630,2024-K,0.571,0.937,False,False
F02631,2024-K,0.623,0.946,False,False
F02632,2024-K,0.748,0.31,True,False
F02633,2024-K,0.507,0.952,False,False
F02634,2024-K,0.583,0.993,False,False
F02635,2024-K,0.775,0.978,False,False
F02636,2024-K,0.687,0.927,False,False
F02637,2024-K,0.644,1.014,False,False
F02638,2024-K,0.415,0.179,True,False
F02639,2024-K,0.214,0.963,False,True
F02640,2024-K,0.309,0.624,False,False
F02641,2024-K,0.694,1.043,False,False
F02642,2024-K,0.533,0.989,False,False
F02643,2024-K,0.406,0.197,True,False
F02644,2024-K,0.371,0.924,False,True
F02645,2024-K,0.667,0.999,False,False
F02646,2024-K,0.64,0.959,False,False
F02647,2024-K,0.796,1.009,False,False
F02648,2024-K,0.729,0.964,False,False
F02649,2024-K,0.155,0.997,False,True
F02650,2024-K,0.651,0.935,False,False
F02651,2024-K,0.371,0.924,False,True
F02652,2024-K,0.451,1.004,False,False
F02653,2024-K,0.474,1.05,False,False
F02654,2024-K,0.659,0.575,False,False
F01001,2024-R,0.0,0.952,False,True
F01002,2024-R,0.0,0.968,False,True
F01003,2024-R,0.567,1.017,False,False
F01004,2024-R,0.0,0.981,False,True
F01005,2024-R,0.0,0.936,False,True
F01006,2024-R,0.0,0.947,False,True
F01007,2024-R,0.0,0.94,False,True
F01008,2024-R,0.788,0.934,False,False
F01009,2024-R,0.31,0.94,False,True
F01010,2024-R,0.0,1.023,False,True
F01011,2024-R,0.0,0.964,False,True
F01012,2024-R,0.0,1.039,False,True
F01013,2024-R,0.592,1.038,False,False
F01014,2024-R,0.0,1.038,False,True
F01015,2024-R,0.0,0.952,False,True
F01016,2024-R,0.0,0.957,False,True
F01017,2024-R,0.0,0.957,False,True
F01018,2024-R,0.0,1.01,False,True
F01020,2024-R,0.488,1.033,False,False
F01021,2024-R,0.795,1.01,False,False
F01023,2024-R,0.826,1.024,False,False
F01024,2024-R,0.0,0.946,False,True
F01025,2024-R,0.0,1.025,False,True
F01027,2024-R,0.0,0.954,False,True
F01028,2024-R,0.0,1.009,False,True
F01029,2024-R,0.57,1.033,False,False
F01030,2024-R,0.0,1.022,False,True
F01031,2024-R,0.0,1.021,False,True
F01032,2024-R,0.0,1.021,False,True
F01033,2024-R,0.0,1.02,False,True
F01034,2024-R,0.0,1.034,False,True
F01035,2024-R,0.827,1.013,False,False
F01036,2024-R,0.0,1.032,False,True
F01037,2024-R,0.81,1.016,False,False
F01038,2024-R,0.0,0.992,False,True
F01039,2024-R,0.0,1.012,False,True
F01040,2024-R,0.0,0.951,False,True
F01041,2024-R,0.0,0.963,False,True
F01042,2024-R,0.0,0.972,False,True
F01043,2024-R,0.0,0.936,False,True
F01044,2024-R,0.799,0.964,False,False
F01045,2024-R,0.0,0.943,False,True
F01046,2024-R,0.0,1.037,False,True
F01047,2024-R,0.0,0.954,False,True
F01048,2024-R,0.0,0.933,False,True
F01049,2024-R,0.0,0.931,False,True
F01050,2024-R,0.321,0.955,False,True
F01051,2024-R,0.493,0.992,False,False
F01052,2024-R,0.0,1.019,False,True
F01053,2024-R,0.0,0.98,False,True
F01054,2024-R,0.0,1.019,False,True
F01055,2024-R,0.0,1.033,False,True
F01056,2024-R,0.0,1.028,False,True
F01057,2024-R,0.0,0.931,False,True
