TXN_ID,TXN_DATE,FARMER_ID,TXN_TYPE,ITEM,QTY,RATE_INR,AMOUNT_INR,GID
T024409,06/23/2023,F01414,Input Purchase,Bio-pesticide,39 kgs,INR 356.96,INR 13921.44,BRD-NSK
T024410,11/26/2023,F01414,loan,Loan Repayment,,,INR 6600.00,BRD-NSK
T024411,09/02/2023,F01414,Loan Repayment,EMI,,,INR 1900.00,BRD-NSK
T024412,10/07/2023,F01417,DELIVERY,paddy,1041 kg,INR 2615.00,INR 27222.15,BRD-NSK
T024413,11/29/2023,F01417,DELIVERY,PADDY,"2,553.00 kgs",INR 2615.00,INR 66760.95,BRD-NSK
T024414,06/21/2023,F01417,input,FERTILIZER 50kg bag,303 kgs,INR 44.71,INR 13547.13,BRD-NSK
T024415,07/10/2023,F01417,INPUT_PURCHASE,NPK 10:26:26,205 kg,INR 57.74,INR 11836.70,BRD-NSK
T024416,07/11/2023,F01417,input,NPK 10:26:26,224 kg,INR 49.80,INR 11155.20,BRD-NSK
T024417,11/24/2023,F01419,FPO_DELIVERY,Paddy (Rainfed),874 kg,INR 2780.00,INR 24297.20,BRD-NSK
T024418,10/26/2023,F01419,D,Paddy (Rainfed),"3,346.00 kgs",INR 2780.00,INR 93018.80,BRD-NSK
T024419,11/07/2023,F01420,delivery,Sona Masoori Paddy,5657 kg,INR 2485.00,INR 140576.45,BRD-NSK
T024420,10/29/2023,F01428,Delivery,paddy,262.00 kgs,INR 2675.00,INR 7008.50,BRD-NSK
T024421,10/12/2023,F01428,Delivery,Sona Masoori Paddy,"3,400.00 kgs",INR 2675.00,INR 90950.00,BRD-NSK
T024422,06/25/2023,F01428,INPUT_PURCHASE,Urea,218 kg,INR 34.60,INR 7542.80,BRD-NSK
T024423,11/04/2023,F01430,delivery,Paddy (Rainfed),5738 kg,INR 2670.00,INR 153204.60,BRD-NSK
T024424,06/22/2023,F01430,I,Hybrid Seeds,27 kgs,INR 57.76,INR 1559.52,BRD-NSK
T024425,10/16/2023,F01432,DELIVERY,PADDY,"2,900.00 kgs",INR 2655.00,INR 76995.00,BRD-NSK
T024426,11/07/2023,F01433,D,Paddy,1980 kg,INR 2445.00,INR 48411.00,BRD-NSK
T024427,06/25/2023,f01433,FERT_PURCHASE,Fertilizer,76 kg,INR 29.90,INR 2272.40,BRD-NSK
T024428,10/06/2023,F01441,Delivery,paddy,2349 kg,INR 2455.00,INR 57667.95,BRD-NSK
T024429,10/08/2023,F01441,D,PADDY,"1,956.00 kgs",INR 2455.00,INR 48019.80,BRD-NSK
T024430,06/04/2023,F01441,I,SEEDS,221 kgs,INR 112.84,INR 24937.64,BRD-NSK
T024431,11/04/2023,F01448,delivery,PADDY,"5,626.00 kgs",INR 2760.00,INR 155277.60,BRD-NSK
T024432,10/25/2023,F01450,D,paddy,"3,121.00 kgs",INR 2800.00,INR 87388.00,BRD-NSK
T024433,10/10/2023,F01450,FPO_DELIVERY,Paddy,1621 kg,INR 2800.00,INR 45388.00,BRD-NSK
T024434,07/07/2023,F01450,INPUT_PURCHASE,Hybrid Seeds,161 kg,INR 122.07,INR 19653.27,BRD-NSK
T024435,10/29/2023,F01453,DELIVERY,Sona Masoori Paddy,7535 kg,INR 2425.00,INR 182723.75,BRD-NSK
T024436,10/04/2023,F01453,Delivery,Sona Masoori Paddy,"1,616.00 kgs",INR 2425.00,INR 39188.00,BRD-NSK
T024437,07/04/2023,F01453,Input Purchase,Seeds,82 kgs,INR 119.12,INR 9767.84,BRD-NSK
T024438,11/09/2023,F01453,Loan Repayment,EMI,,,INR 7500.00,BRD-NSK
T024439,11/20/2023,F01457,FPO_DELIVERY,paddy,334 kg,INR 2590.00,INR 8650.60,BRD-NSK
T024440,11/08/2023,F01457,delivery,paddy,"2,850.00 kgs",INR 2590.00,INR 73815.00,BRD-NSK
T024441,06/20/2023,F01457,input,Hybrid Seeds,305 kg,INR 123.49,INR 37664.45,BRD-NSK
T024442,06/12/2023,F01457,FERT_PURCHASE,Urea,305 kg,INR 39.74,INR 12120.70,BRD-NSK
T024443,06/22/2023,F01457,I,DAP,270 kgs,INR 33.37,INR 9009.90,BRD-NSK
T025420,11/16/2023,F02248,FPO_DELIVERY,Paddy,4415 kg,INR 2570.00,INR 113465.50,BRD-NSK
T025421,07/13/2023,f02248,Input Purchase,DAP,256 kg,INR 55.07,INR 14097.92,BRD-NSK
T025422,07/12/2023,F02248,input,NPK 10:26:26,36 kgs,INR 40.62,INR 1462.32,BRD-NSK
T025484,10/12/2023,f02287,DELIVERY,paddy,2764 kg,INR 2740.00,INR 75733.60,BRD-NSK
T025485,06/04/2023,F02287,Input Purchase,FERTILIZER 50kg bag,193 kg,INR 59.28,INR 11441.04,BRD-NSK
T025486,06/21/2023,F02287,I,Fertilizer,309 kgs,INR 43.52,INR 13447.68,BRD-NSK
T025487,06/04/2023,F02287,Input Purchase,NPK 10:26:26,113 kg,INR 48.48,INR 5478.24,BRD-NSK
T025488,06/27/2023,F02287,INPUT_PURCHASE,Fertilizer,50 kg,INR 52.53,INR 2626.50,BRD-NSK
T025489,07/09/2023,F02287,FERT_PURCHASE,NPK 10:26:26,198 kg,INR 50.52,INR 10002.96,BRD-NSK
T025500,11/25/2023,F02294,FPO_DELIVERY,Paddy (Rainfed),6851 kg,INR 2540.00,INR 174015.40,BRD-NSK
T025501,11/16/2023,F02294,Delivery,PADDY,"1,203.00 kgs",INR 2540.00,INR 30556.20,BRD-NSK
T025502,09/14/2023,F02294,LOAN_REPAY,Loan Repayment,,,INR 3400.00,BRD-NSK
T025503,07/19/2023,F02294,LOAN_REPAY,EMI,,,INR 1300.00,BRD-NSK
T025531,10/10/2023,F02306,delivery,Paddy,1694 kg,INR 2775.00,INR 47008.50,BRD-NSK
T025532,07/15/2023,F02306,FERT_PURCHASE,DAP,114 kg,INR 48.24,INR 5499.36,BRD-NSK
T025554,11/21/2023,F02328,delivery,Sona Masoori Paddy,"8,831.00 kgs",INR 2525.00,INR 222982.75,BRD-NSK
T025555,06/03/2023,F02328,input,FERTILIZER 50kg bag,158 kg,INR 42.53,INR 6719.74,BRD-NSK
T025556,06/08/2023,F02328,Input Purchase,NPK 10:26:26,104 kg,INR 34.64,INR 3602.56,BRD-NSK
T025557,06/18/2023,F02328,Input Purchase,DAP,265 kgs,INR 48.55,INR 12865.75,BRD-NSK
T025583,11/12/2023,F02363,FPO_DELIVERY,Sona Masoori Paddy,4056 kg,INR 2860.00,INR 116001.60,BRD-NSK
T025584,11/27/2023, F02363 ,FPO_DELIVERY,Paddy (Rainfed),5949 kg,INR 2860.00,INR 170141.40,BRD-NSK
T025585,06/18/2023,F02363,INPUT_PURCHASE,SEEDS,97 kgs,INR 57.85,INR 5611.45,BRD-NSK
T025586,06/18/2023,F02363,Loan Repayment,EMI,,,INR 4500.00,BRD-NSK
T025599,10/10/2023,F02371,D,PADDY,5260 kg,INR 2625.00,INR 138075.00,BRD-NSK
T025600,07/10/2023, F02371 ,Input Purchase,Urea,317 kg,INR 28.89,INR 9158.13,BRD-NSK
T025601,10/02/2023,F02371,Loan Repayment,EMI,,,INR 2500.00,BRD-NSK
T025602,11/06/2023,F02371,L,Loan Repayment,,,INR 1800.00,BRD-NSK
T025634,10/01/2023,f02392,Delivery,Paddy (Rainfed),6626 kg,INR 2450.00,INR 162337.00,BRD-NSK
T025635,07/07/2023,F02392,Input Purchase,Hybrid Seeds,285 kg,INR 50.06,INR 14267.10,BRD-NSK
T025636,07/04/2023,F02392,input,NPK 10:26:26,109 kg,INR 56.69,INR 6179.21,BRD-NSK
T025641,11/05/2023,F02396,DELIVERY,Sona Masoori Paddy,331 kg,INR 2495.00,INR 8258.45,BRD-NSK
T025649,11/03/2023,F02405,Delivery,Paddy (Rainfed),794.00 kgs,INR 2330.00,INR 18500.20,BRD-NSK
T025650,10/04/2023,F02405,delivery,PADDY,131 kg,INR 2330.00,INR 3052.30,BRD-NSK
T025651,10/09/2023,F02405,delivery,Sona Masoori Paddy,198.00 kgs,INR 2330.00,INR 4613.40,BRD-NSK
T025652,06/22/2023, F02405 ,FERT_PURCHASE,Fertilizer,135 kg,INR 34.07,INR 4599.45,BRD-NSK
T025653,06/23/2023,F02405,Input Purchase,FERTILIZER 50kg bag,293 kg,INR 52.79,INR 15467.47,BRD-NSK
T025654,06/08/2023,F02405,FERT_PURCHASE,Seeds,187 kg,INR 52.95,INR 9901.65,BRD-NSK
T025655,07/10/2023,F02405,INPUT_PURCHASE,Urea,104 kg,INR 49.03,INR 5099.12,BRD-NSK
T025656,06/10/2023,F02405,input,Urea,58 kg,INR 48.78,INR 2829.24,BRD-NSK
T025678,11/19/2023,F02418,FPO_DELIVERY,paddy,"1,355.00 kgs",INR 2465.00,INR 33400.75,BRD-NSK
T025682,10/14/2023,F02420,DELIVERY,paddy,"4,855.00 kgs",INR 2540.00,INR 123317.00,BRD-NSK
T025683,06/01/2023,F02420,input,Fertilizer,225 kg,INR 28.60,INR 6435.00,BRD-NSK
T025692,11/15/2023,F02425,delivery,Paddy (Rainfed),569 kg,INR 2430.00,INR 13826.70,BRD-NSK
T025693,11/12/2023,F02425,Delivery,PADDY,150 kg,INR 2430.00,INR 3645.00,BRD-NSK
T025694,10/08/2023,F02425,FPO_DELIVERY,Sona Masoori Paddy,"2,496.00 kgs",INR 2430.00,INR 60652.80,BRD-NSK
T025695,06/02/2023,F02425,Input Purchase,PPC,189 kgs,INR 464.13,INR 87720.57,BRD-NSK
T025704,11/23/2023,F02434,FPO_DELIVERY,Paddy (Rainfed),71.00 kgs,INR 2760.00,INR 1959.60,BRD-NSK
T025705,10/15/2023,F02434,FPO_DELIVERY,Paddy,"6,028.00 kgs",INR 2760.00,INR 166372.80,BRD-NSK
T025706,32/01/2022,F02434,input,Seeds,128 kg,INR 129.48,INR 16573.44,BRD-NSK
T025707,06/11/2023,F02434,LOAN_REPAY,EMI,,,INR 800.00,BRD-NSK
T025708,11/12/2023,F02435,delivery,PADDY,"2,572.00 kgs",INR 2640.00,INR 67900.80,BRD-NSK
T025709,07/01/2023,F02435,Input Purchase,DAP,233 kg,INR 48.99,INR 11414.67,BRD-NSK
T025710,06/25/2023,F02435,input,Urea,289 kg,INR 58.41,INR 16880.49,BRD-NSK
T025711,10/01/2023,F02435,Loan Repayment,Loan Repayment,,,INR 6300.00,BRD-NSK
T025712,10/28/2023,F02439,Delivery,PADDY,"13,633.00 kgs",INR 2595.00,INR 353776.35,BRD-NSK
T025713,11/08/2023,F02439,Delivery,Sona Masoori Paddy,2225 kg,INR 2595.00,INR 57738.75,BRD-NSK
T025714,10/26/2023,F02439,L,Loan Repayment,,,INR 6500.00,BRD-NSK
T025715,07/25/2023,F02439,loan,EMI,,,INR 7700.00,BRD-NSK
T025842,11/06/2023,F02491,delivery,PADDY,"1,335.00 kgs",INR 2730.00,INR 36445.50,BRD-NSK
T025843,10/17/2023,F02491,FPO_DELIVERY,Paddy,"1,371.00 kgs",INR 2730.00,INR 37428.30,BRD-NSK
T025860,10/08/2023,F02499,D,Paddy,"1,560.00 kgs",INR 2635.00,INR 41106.00,BRD-NSK
T025861,11/04/2023,F02499,FPO_DELIVERY,Paddy (Rainfed),"1,505.00 kgs",INR 2635.00,INR 39656.75,BRD-NSK
T025862,06/27/2023,F02499,input,Bio-pesticide,105 kgs,INR 604.44,INR 63466.20,BRD-NSK
T025863,07/15/2023,F02499,I,PPC,318 kg,INR 456.13,INR 145049.34,BRD-NSK
T025874,11/12/2023,F02503,delivery,Sona Masoori Paddy,488.00 kgs,INR 2440.00,INR 11907.20,BRD-NSK
T025875,11/08/2023,F02503,delivery,paddy,6491 kg,INR 2440.00,INR 158380.40,BRD-NSK
T025876,06/24/2023,F02503,input,Urea,93 kg,INR 38.26,INR 3558.18,BRD-NSK
T025935,11/12/2023,F02531,FPO_DELIVERY,Paddy,7226 kg,INR 2535.00,INR 183179.10,BRD-NSK
T025936,06/25/2023,F02531,FERT_PURCHASE,Hybrid Seeds,177 kg,INR 106.09,INR 18777.93,BRD-NSK
T025937,06/17/2023, F02531 ,Input Purchase,SEEDS,89 kg,INR 93.11,INR 8286.79,BRD-NSK
T025938,10/12/2023,F02531,L,EMI,,,INR 5700.00,BRD-NSK
T025958,10/27/2023,F02537,D,Paddy (Rainfed),3858 kg,INR 2625.00,INR 101272.50,BRD-NSK
T025959,10/21/2023,F02537,LOAN_REPAY,Loan Repayment,,,INR 6700.00,BRD-NSK
T025960,07/25/2023,F02537,loan,Loan Repayment,,,INR 5700.00,BRD-NSK
T026010,10/08/2023,F02553,delivery,paddy,"2,833.00 kgs",INR 2570.00,INR 72808.10,BRD-NSK
T026011,10/16/2023,F02553,D,Sona Masoori Paddy,1242 kg,INR 2570.00,INR 31919.40,BRD-NSK
T026012,06/14/2023,F02553,FERT_PURCHASE,FERTILIZER 50kg bag,187 kgs,INR 45.92,INR 8587.04,BRD-NSK
T026013,11/08/2023,F02554,DELIVERY,Sona Masoori Paddy,628.00 kgs,INR 2505.00,INR 15731.40,BRD-NSK
T026014,10/02/2023,f02554,D,Sona Masoori Paddy,1037 kg,INR 2505.00,INR 25976.85,BRD-NSK
T026015,06/04/2023,F02554,FERT_PURCHASE,DAP,199 kgs,INR 35.74,INR 7112.26,BRD-NSK
T026016,07/14/2023,F02554,FERT_PURCHASE,NPK 10:26:26,201 kgs,INR 40.58,INR 8156.58,BRD-NSK
T026017,09/27/2023,F02554,L,EMI,,,INR 2100.00,BRD-NSK
T026022,11/27/2023,F02556,D,Paddy,"4,685.00 kgs",INR 2615.00,INR 122512.75,BRD-NSK
T026023,06/11/2023,F02556,I,Seeds,167 kg,INR 61.03,INR 10192.01,BRD-NSK
T026024,06/08/2023,f02556,input,NPK 10:26:26,194 kgs,INR 48.15,INR 9341.10,BRD-NSK
T026025,06/18/2023,F02556,I,PPC,102 kgs,INR 316.59,INR 32292.18,BRD-NSK
T026049,10/29/2023, F02563 ,FPO_DELIVERY,paddy,2926 kg,INR 2630.00,INR 76953.80,BRD-NSK
T026050,06/27/2023,F02563,input,Urea,156 kg,INR 54.42,INR 8489.52,BRD-NSK
T026051,10/05/2023,F02564,D,paddy,"9,114.00 kgs",INR 2505.00,INR 228305.70,BRD-NSK
T026052,07/30/2023,F02564,L,Loan Repayment,,,INR 3000.00,BRD-NSK
T026053,10/17/2023,F02564,LOAN_REPAY,Loan Repayment,,,INR 5300.00,BRD-NSK
T026428,04/04/2024,F01307,DELIVERY,Wheat (Durum),516.00 kgs,INR 2590.00,INR 13364.40,BRD-NSK
T026429,04/24/2024,F01307,DELIVERY,wheat,"2,032.00 kgs",INR 2590.00,INR 52628.80,BRD-NSK
T026430,12/03/2023,F01307,input,Seeds,206 kg,INR 97.07,INR 19996.42,BRD-NSK
T026431,12/21/2023,F01307,input,DAP,146 kg,INR 52.66,INR 7688.36,BRD-NSK
T026432,03/03/2024,f01307,L,EMI,,,INR 6400.00,BRD-NSK
T026433,05/14/2024,F01308,D,Lokwan Wheat,1166 kg,INR 2525.00,INR 29441.50,BRD-NSK
T026434,04/21/2024, F01308 ,delivery,Wheat,3846 kg,INR 2525.00,INR 97111.50,BRD-NSK
T026435,12/28/2023,F01308,Input Purchase,Seeds,272 kg,INR 96.18,INR 26160.96,BRD-NSK
T026436,12/31/2023,F01308,Input Purchase,Fertilizer,299 kgs,INR 45.93,INR 13733.07,BRD-NSK
T026437,04/07/2024,F01311,FPO_DELIVERY,WHEAT,1368 kg,INR 2660.00,INR 36388.80,BRD-NSK
T026438,04/28/2024,F01311,FPO_DELIVERY,Wheat,405 kg,INR 2660.00,INR 10773.00,BRD-NSK
T026439,12/22/2023,F01311,LOAN_REPAY,EMI,,,INR 7200.00,BRD-NSK
T026440,03/12/2024,F01312,Delivery,Wheat,3642 kg,INR 2700.00,INR 98334.00,BRD-NSK
T026441,04/03/2024,F01312,delivery,Lokwan Wheat,"1,448.00 kgs",INR 2700.00,INR 39096.00,BRD-NSK
T026442,12/28/2023,F01312,I,Seeds,205 kgs,INR 119.89,INR 24577.45,BRD-NSK
T026443,03/28/2024,F01317,D,Wheat,"5,090.00 kgs",INR 2620.00,INR 133358.00,BRD-NSK
T026444,12/03/2023,F01317,Input Purchase,Urea,204 kgs,INR 43.32,INR 8837.28,BRD-NSK
T026445,12/23/2023,F01317,input,Fertilizer,203 kg,INR 33.55,INR 6810.65,BRD-NSK
T026446,12/15/2023,F01317,Loan Repayment,Loan Repayment,,,INR 5200.00,BRD-NSK
T026447,03/04/2024,F01319,FPO_DELIVERY,Wheat (Durum),958.00 kgs,INR 2920.00,INR 27973.60,BRD-NSK
T026448,05/11/2024,F01319,delivery,wheat,4518 kg,INR 2920.00,INR 131925.60,BRD-NSK
T026449,12/01/2023,F01319,INPUT_PURCHASE,Hybrid Seeds,63 kg,INR 72.71,INR 4580.73,BRD-NSK
T026450,01/14/2024,F01319,I,PP chemicals,33 kg,INR 274.47,INR 9057.51,BRD-NSK
T026451,12/23/2023,F01319,input,FERTILIZER 50kg bag,252 kg,INR 51.01,INR 12854.52,BRD-NSK
T026452,05/02/2024, F01320 ,Delivery,wheat,3411 kg,INR 2835.00,INR 96701.85,BRD-NSK
T026453,12/10/2023,F01320,I,FERTILIZER 50kg bag,247 kgs,INR 28.56,INR 7054.32,BRD-NSK
T026454,04/25/2024,F01329,DELIVERY,WHEAT,3106 kg,INR 2560.00,INR 79513.60,BRD-NSK
T026455,12/27/2023,f01329,I,FERTILIZER 50kg bag,143 kgs,INR 28.12,INR 4021.16,BRD-NSK
T026456,03/01/2024,F01329,loan,EMI,,,INR 2100.00,BRD-NSK
T026457,05/13/2024,F01331,DELIVERY,wheat,6831 kg,INR 2490.00,INR 170091.90,BRD-NSK
T026458,01/05/2024,F01331,Input Purchase,NPK 10:26:26,281 kgs,INR 32.68,INR 9183.08,BRD-NSK
T026459,12/26/2023,F01331,input,Bio-pesticide,311 kg,INR 229.89,INR 71495.79,BRD-NSK
T026460,12/06/2023,F01331,Input Purchase,DAP,309 kg,INR 45.33,INR 14006.97,BRD-NSK
T026461,03/26/2024,F01340,delivery,Lokwan Wheat,"5,067.00 kgs",INR 2540.00,INR 128701.80,BRD-NSK
T026462,04/20/2024,f01347,delivery,Lokwan Wheat,501 kg,INR 2595.00,INR 13000.95,BRD-NSK
T026463,05/05/2024,F01347,Delivery,Wheat,"2,075.00 kgs",INR 2595.00,INR 53846.25,BRD-NSK
T026464,12/03/2023,F01347,INPUT_PURCHASE,Urea,35 kgs,INR 31.52,INR 1103.20,BRD-NSK
T026465,01/12/2024, F01347 ,INPUT_PURCHASE,PP chemicals,51 kgs,INR 601.33,INR 30667.83,BRD-NSK
T026466,12/01/2023,F01347,Input Purchase,PPC,83 kg,INR 166.13,INR 13788.79,BRD-NSK
T026467,04/18/2024,F01348,delivery,Lokwan Wheat,"2,908.00 kgs",INR 2765.00,INR 80406.20,BRD-NSK
T026468,12/27/2023,F01348,I,PP chemicals,311 kg,INR 578.66,INR 179963.26,BRD-NSK
T026469,04/11/2024,F01350,Delivery,Lokwan Wheat,99 kg,INR 2825.00,INR 2796.75,BRD-NSK
T026470,03/10/2024, F01350 ,Delivery,Wheat,609.00 kgs,INR 2825.00,INR 17204.25,BRD-NSK
T026471,12/20/2023,F01350,input,Fertilizer,88 kg,INR 37.14,INR 3268.32,BRD-NSK
T026472,12/03/2023,F01350,FERT_PURCHASE,Urea,220 kgs,INR 34.02,INR 7484.40,BRD-NSK
T026473,04/12/2024,F01352,delivery,wheat,5147 kg,INR 2715.00,INR 139741.05,BRD-NSK
T026474,01/12/2024,F01352,input,DAP,227 kg,INR 32.17,INR 7302.59,BRD-NSK
T026475,05/13/2024,F01360,Delivery,wheat,2595 kg,INR 2785.00,INR 72270.75,BRD-NSK
T026476,12/12/2023,F01360,I,Bio-pesticide,236 kg,INR 637.22,INR 150383.92,BRD-NSK
T026477,03/29/2024, F01362 ,FPO_DELIVERY,Wheat,1927 kg,INR 2675.00,INR 51547.25,BRD-NSK
T026478,05/13/2024,F01362,DELIVERY,wheat,4853 kg,INR 2675.00,INR 129817.75,BRD-NSK
T026479,12/21/2023,F01362,INPUT_PURCHASE,SEEDS,287 kg,INR 71.05,INR 20391.35,BRD-NSK
T026480,03/09/2024,F01364,DELIVERY,Wheat,5379 kg,INR 2745.00,INR 147653.55,BRD-NSK
T026481,12/11/2023,F01364,Input Purchase,Seeds,162 kgs,INR 80.16,INR 12985.92,BRD-NSK
T026482,12/12/2023,F01364,input,DAP,210 kg,INR 33.95,INR 7129.50,BRD-NSK
T026483,12/19/2023,F01364,Input Purchase,FERTILIZER 50kg bag,169 kgs,INR 44.25,INR 7478.25,BRD-NSK
T026484,12/22/2023,F01364,Input Purchase,Fertilizer,74 kg,INR 49.62,INR 3671.88,BRD-NSK
T026485,12/05/2023,F01364,FERT_PURCHASE,Hybrid Seeds,93 kg,INR 110.08,INR 10237.44,BRD-NSK
T026486,12/11/2023,F01364,FERT_PURCHASE,NPK 10:26:26,58 kg,INR 55.43,INR 3214.94,BRD-NSK
T026487,04/11/2024,F01366,DELIVERY,Lokwan Wheat,"1,384.00 kgs",INR 2820.00,INR 39028.80,BRD-NSK
T026488,04/17/2024,F01366,delivery,wheat,4206 kg,INR 2820.00,INR 118609.20,BRD-NSK
T026489,04/14/2024,F01369,FPO_DELIVERY,Wheat,1825 kg,INR 2975.00,INR 54293.75,BRD-NSK
T026490,12/24/2023,f01369,Input Purchase,Hybrid Seeds,315 kg,INR 75.41,INR 23754.15,BRD-NSK
T026491,04/29/2024,f01370,D,Wheat,6266 kg,INR 2890.00,INR 181087.40,BRD-NSK
T026492,01/03/2024,F01370,Input Purchase,Bio-pesticide,98 kg,INR 572.54,INR 56108.92,BRD-NSK
T026493,01/09/2024,F01370,FERT_PURCHASE,PPC,299 kgs,INR 306.53,INR 91652.47,BRD-NSK
T026494,03/10/2024,F01376,delivery,Lokwan Wheat,"1,964.00 kgs",INR 2535.00,INR 49787.40,BRD-NSK
T026495,12/21/2023,F01376,FERT_PURCHASE,Fertilizer,306 kgs,INR 46.92,INR 14357.52,BRD-NSK
T026496,01/30/2024,F01376,loan,Loan Repayment,,,INR 4600.00,BRD-NSK
T026497,03/15/2024,F01376,Loan Repayment,Loan Repayment,,,INR 6900.00,BRD-NSK
T026498,04/24/2024,F01378,Delivery,WHEAT,"7,430.00 kgs",INR 2660.00,INR 197638.00,BRD-NSK
T026499,12/22/2023,F01378,INPUT_PURCHASE,Hybrid Seeds,267 kg,INR 55.70,INR 14871.90,BRD-NSK
T026500,12/22/2023,F01378,I,FERTILIZER 50kg bag,307 kgs,INR 47.06,INR 14447.42,BRD-NSK
T026501,01/04/2024,F01378,I,FERTILIZER 50kg bag,299 kg,INR 58.31,INR 17434.69,BRD-NSK
T026502,04/01/2024,F01379,DELIVERY,WHEAT,913 kg,INR 2770.00,INR 25290.10,BRD-NSK
T026503,03/21/2024,F01379,D,WHEAT,"2,728.00 kgs",INR 2770.00,INR 75565.60,BRD-NSK
T026504,01/11/2024,F01379,FERT_PURCHASE,Urea,256 kg,INR 53.63,INR 13729.28,BRD-NSK
T026505,01/07/2024,F01379,Input Purchase,Hybrid Seeds,258 kg,INR 49.74,INR 12832.92,BRD-NSK
T026506,12/20/2023,F01379,Input Purchase,Fertilizer,160 kg,INR 31.04,INR 4966.40,BRD-NSK
T026507,03/11/2024,F01379,loan,Loan Repayment,,,INR 3400.00,BRD-NSK
T026508,03/29/2024, F01380 ,D,WHEAT,80.00 kgs,INR 2635.00,INR 2108.00,BRD-NSK
T026509,03/13/2024,F01380,D,Wheat,1511 kg,INR 2635.00,INR 39814.85,BRD-NSK
T026510,12/27/2023,F01380,I,DAP,225 kgs,INR 48.17,INR 10838.25,BRD-NSK
T026511,03/01/2024,F01382,delivery,WHEAT,1755 kg,INR 2610.00,INR 45805.50,BRD-NSK
T026512,03/31/2024, F01382 ,D,wheat,2201 kg,INR 2610.00,INR 57446.10,BRD-NSK
T026513,01/13/2024,F01382,I,Hybrid Seeds,100 kgs,INR 109.04,INR 10904.00,BRD-NSK
T026514,01/03/2024,F01382,INPUT_PURCHASE,Hybrid Seeds,293 kg,INR 48.60,INR 14239.80,BRD-NSK
T026515,12/01/2023,F01382,loan,Loan Repayment,,,INR 4700.00,BRD-NSK
T026516,02/09/2024,F01382,L,Loan Repayment,,,INR 6900.00,BRD-NSK
T026517,03/02/2024,f01385,D,Wheat,289.00 kgs,INR 2630.00,INR 7600.70,BRD-NSK
T026518,04/19/2024, F01385 ,FPO_DELIVERY,Wheat,744.00 kgs,INR 2630.00,INR 19567.20,BRD-NSK
T026519,01/12/2024,f01385,Input Purchase,Urea,87 kgs,INR 39.33,INR 3421.71,BRD-NSK
T026520,12/09/2023,F01385,INPUT_PURCHASE,FERTILIZER 50kg bag,76 kgs,INR 33.27,INR 2528.52,BRD-NSK
T026521,12/15/2023,f01385,input,PPC,78 kgs,INR 143.64,INR 11203.92,BRD-NSK
T026522,03/25/2024,F01386,Delivery,Lokwan Wheat,359.00 kgs,INR 2650.00,INR 9513.50,BRD-NSK
T026523,04/12/2024,F01386,delivery,Lokwan Wheat,4183 kg,INR 2650.00,INR 110849.50,BRD-NSK
T026524,04/19/2024,F01391,DELIVERY,Wheat,137 kg,INR 2755.00,INR 3774.35,BRD-NSK
T026525,05/08/2024,F01391,DELIVERY,wheat,"1,238.00 kgs",INR 2755.00,INR 34106.90,BRD-NSK
T026526,01/11/2024,F01391,I,PPC,73 kg,INR 586.75,INR 42832.75,BRD-NSK
T026527,05/06/2024,F01393,DELIVERY,Wheat (Durum),2837 kg,INR 2630.00,INR 74613.10,BRD-NSK
T026528,04/07/2024,F01393,Loan Repayment,Loan Repayment,,,INR 5600.00,BRD-NSK
T026529,01/31/2024,F01393,L,EMI,,,INR 6800.00,BRD-NSK
T026530,05/23/2024,F01393,LOAN_REPAY,Loan Repayment,,,INR 2800.00,BRD-NSK
T026531,04/18/2024,F01394,FPO_DELIVERY,Wheat,"4,522.00 kgs",INR 2780.00,INR 125711.60,BRD-NSK
T026532,04/15/2024,f01394,FPO_DELIVERY,Lokwan Wheat,740.00 kgs,INR 2780.00,INR 20572.00,BRD-NSK
T026533,12/17/2023,f01394,I,NPK 10:26:26,243 kg,INR 35.38,INR 8597.34,BRD-NSK
T026534,03/20/2024,F01395,Delivery,Lokwan Wheat,1148 kg,INR 2545.00,INR 29216.60,BRD-NSK
T026535,05/24/2024, F01395 ,L,EMI,,,INR 2000.00,BRD-NSK
T026536,04/20/2024,F01396,D,WHEAT,"1,052.00 kgs",INR 2725.00,INR 28667.00,BRD-NSK
T026537,03/17/2024,F01396,D,Wheat,"5,535.00 kgs",INR 2725.00,INR 150828.75,BRD-NSK
T026538,04/14/2024,F01401,FPO_DELIVERY,wheat,"3,837.00 kgs",INR 2755.00,INR 105709.35,BRD-NSK
T026539,12/20/2023,F01401,FERT_PURCHASE,Fertilizer,173 kgs,INR 33.02,INR 5712.46,BRD-NSK
T026540,12/24/2023,F01401,I,Hybrid Seeds,242 kgs,INR 106.21,INR 25702.82,BRD-NSK
T026541,04/02/2024,F01409,delivery,WHEAT,"3,923.00 kgs",INR 2790.00,INR 109451.70,BRD-NSK
T026542,04/25/2024,F01409,delivery,wheat,"1,788.00 kgs",INR 2790.00,INR 49885.20,BRD-NSK
T026543,01/14/2024,f01409,INPUT_PURCHASE,NPK 10:26:26,68 kgs,INR 29.88,INR 2031.84,BRD-NSK
T026544,04/24/2024,F01412,FPO_DELIVERY,WHEAT,6199 kg,INR 2755.00,INR 170782.45,BRD-NSK
T026545,12/18/2023,F01412,I,SEEDS,80 kgs,INR 93.51,INR 7480.80,BRD-NSK
